,text,ton,keywords,names,likes,replies
2174,"Соловьев красавец, все в точку сказалал! А полиции и росгвардии надо жестче поступать, чтоб вся эта сволота прочуствовала, что такое Родина и у них тут же проявлялась любовь к ней.",negative,"['такое родина', 'точка']",соловьев,11.0,4.0
2175,"Сергей Ракитин у большинства людей иное видение будущего для своих детей и для себя. Но если для вас Родина это побитые дети и горячие леса и для вас это норма, то вы истинный патриот своей страны. ;)",neutral,"['иное видение будущего', 'побитые дети']",сергей ракитин,0.0,0.0
2176,Все верно. Нехрен мешать власти воровать и беспредельничать.,negative,"['нехрен', 'власть']",,0.0,0.0
2177,"А теперь по поводу сильной власти в России! У нас чтт демократия,или диктатура \nВласть это народ! Давайте просто проголосуем за отставку президента?)",neutral,"['сильная власть', 'отставка президента']",,0.0,0.0
2178,"Никто не запрещает митинги, демонстрации, делать это надо на законных основаниях. А при Вас навальнятах едвали будет лучше. Вы давно продали как Нашу Родину так и людей. Мы это проходили в 90 г.  А Путина В. В. избирала большинство вменяемого нашего народа, в том числе и я.",negative,"['вменяемый наше народ', 'наша родина']",В В путин,1.0,0.0
2179,"Как красиво поёт об избирательных комиссиях... 💩 Соловьёв, я отписался от тебя. Записываюсь в оппозицию, оппозицию жуликам и ворам во власти",negative,"['оппозиция', 'избирательные комиссии']",,7.0,2.0
2180,Отписываюсь также!,neutral,[],,0.0,0.0
2181,Главное себя не обписай,neutral,[],,0.0,0.0
2182,"""Соловьёв"" или ""Нахтигаль"", одевай на свои передачи форму группенфюррера SS, тебе она очень идёт!👍",neutral,"['форма группенфюррера ss', 'соловьи']",,6.0,0.0
2183,Соловьев умница!,positive,"['умница', 'соловьев']",соловьев,19.0,0.0
2184,"А у нас по другому происходит?! Людей, остановивших шишкаря, в лучшем случае увольняют, а некоторым пристёгивают дело и сажают.",negative,"['наихороший случай', 'люди']",,0.0,1.0
2185,"Примеры в студию. Говори за конкретные случаи, а не за фантазии.",neutral,"['конкретные случаи', 'фантазия']",,0.0,0.0
2186,Вечер с Владимиром Соловьевым. Портретная галерея участников с музыкой: https://youtu.be/rpEnlmStuQ8,neutral,"['портретная галерея участников', 'соловьев']",владимир соловьев,0.0,0.0
2187,"Мирные безоружные митингующие гоняли полицаев по закаулкам Москвы и избивали на деньги Госдепа США! Ржу, не могу!😄😄😄 ""Соловьёв"", ты сам-то в это веришь?😄😄😄 Маразм в России точно превысил жизненный уровень!😄😄😄",positive,"['деньга госдепа сша', 'закаулки москвы']",,1.0,0.0
2188,Какого хрена там мало дизлайков?,negative,['какой хрен'],,6.0,0.0
2189,"""Москвичи"" - это такая нация?😄 Росгвардейцев и мвдшников ""поливали"" грязью, зачитывая Конституцию РФ!😄 ""Соловьёв"", тебе бы у Геббельса надо было работать!",negative,"['такая нация', 'конституция рф']",геббельс,0.0,0.0
2190,"Браво, ""Соловьёв""! Превзошёл своего учителя Геббельса! С такими пропагандонами на Фед.СМИ и Министерства Пропаганды Третьего рейха ненадо!",negative,"['министерство пропаганды третьего рейха', 'учители геббельса']",геббельс,2.0,2.0
2191,"Учи историю, чтобы понимать смысл слов и терминов.",neutral,"['смысл слов', 'термины']",,0.0,0.0
2192,"@Pavel Tokarev Я то учил, а ты её видимо прошёл мимо.",skip,['pavel tokarev'],,0.0,0.0
2193,А почему не применять против хулиганов все средства?,neutral,"['все средство', 'хулиганы']",,43.0,7.0
2194,"Shiv Shankar  А почему не применять против путинских мусорских псов палки, камни и арматуру ???",neutral,"['shiv shankar', 'палка']",,6.0,0.0
2195,"@Игорь Богданов Потому что у власти есть право, а у тебя нет.",neutral,"['право', 'игорь']",игорь богданов,1.0,0.0
2196,А почему против жуликов и воров не применять все средства?,neutral,"['все средство', 'жулики']",,3.0,0.0
2197,@LetsPlayOverGame Применяют.,neutral,['letsplayovergame'],,1.0,0.0
2198,@Валентина Патрикеева Конституция ст.4 Народ это и есть власть,neutral,"['валентин патрикеева', 'народ']",валентин патрикеев,0.0,0.0
2199,@александр тебенов По-видимому в твоей школе не преподавали обществознание. Учи матчасть жертва ЕГЭ.,neutral,"['твоя школа', 'александр тебенов']",,1.0,0.0
2200,"@LetsPlayOverGame, полицейский, которому прилетел камень в лицо, жулик?",neutral,"['полицейский', 'лицо']",,1.0,0.0
2201,"Ради Бога, не надо революций! Кроме горя людям ничего не будет, горстка бандитов захватит власть и опять будет грабеж. репрессии, смерть. Народу лучше не будет точно.",negative,"['горстка бандитов', 'смерть']",,30.0,14.0
2202,"""горстка бандитов захватит власть "" - а сейчас не так? Разве не против этого протестуют?",neutral,"['горстка бандитов', 'власть']",,7.0,0.0
2203,"@Потап Лилипутин Росгвардия должна применять не дубинки а крупнокалиберные пулемёты, чтобы НЕсогласных с митинга увозили не в автозаки а сразу в морг, ибо заебала эта НЕсогласная петушня",negative,"['крупнокалиберные пулемёты', 'росгвардия']",потап лилипутин,6.0,0.0
2204,"@Потап Лилипутин так, да не так. Если сам не понимаешь, что сожжением дома тараканов не выведешь - посмотри на солнцеликий майданостан.",negative,"['сожжение дома тараканов', 'потап']",потап лилипутин,1.0,0.0
2205,Maxim Yevsyukov сожжем вилы этих кремлевских шлюх и они тут же за бугор свалят к себе домой)),negative,"['кремлёвские шлюхи', 'maxim yevsyukov']",,2.0,0.0
2206,@Потап Лилипутин не так,neutral,"['потап', 'лилипутин']",потап лилипутин,0.0,0.0
2207,"@KANE ну таки иди сожги, пиздобол",negative,"['пиздобол', 'kane']",,1.0,0.0
2208,@ОЛЕГ ВОЛК ну чё ты передёргиваешь? при чём тут это? а у нас не невооруженные а враги народа,neutral,"['враги народа', 'олег']",,0.0,0.0
2209,а ленка-путинососка-пометчица опять рашистам мозги пудрить поехала))),negative,"['мозги', 'ленка-путинососка-пометчица']",,0.0,0.0
2210,"Татьяна Татьяна  Очнись, дура!... ""Горстка бандитов"" УЖЕ захватила всю власть в стране и эта горстка бандитов - Путинская ОПГ ""Озеро"" и путинская ЕдроснЯ !!!",negative,"['горстка бандитов', 'татьяна']",татьяна,2.0,0.0
2211,"@Игорь Богданов ты долбоёб, и это грустно",negative,"['игорь', 'богданов']",игорь богданов,1.0,0.0
2212,@KANE госдеповской пробляди - слова не давали,negative,"['госдеповская проблядь', 'слово']",,0.0,0.0
2213,"Дура, горстка бандитов уже 19 лет как захвалила власть, 19 лет грабеж, репрессии, смерть.",negative,"['19 лет', 'горстка бандитов']",,2.0,0.0
2214,"@KANE а со страной-то что будет? Новые руководители из шалашей править будут, да?",neutral,"['шалаши', 'страна-то']",,0.0,0.0
2215,"Maxim Yevsyukov смена власти это норма вообще-то, в цивилизованных странах",neutral,"['цивилизованные страны', 'смена власти']",,0.0,0.0
2216,"ВСЮ АНАЛЬНУЮ БУЗИНУ!!! НА САЙТ МИРОТВОРЦЕВ!!! ОТВЕТОМ НА ПРИЗЫВ  БУЗЕТЁРОВ--ОМОН НА САЙТ!!!НАГЛОСТЬ ЗАШКАЛИВАЕТ!!!, И НА СКАМЬЮ ПОДСУДИМЫХ ВСЕХ АМЕРСКИХ ПРИХЛЕБАТЕЛЕЙ!!!",negative,"['вся анальная бузина', 'все амерские прихлебатели']",,1.0,0.0
2217,Ну и балабол. Тебя ещё кто-то смотрит?,neutral,['балабол'],,6.0,10.0
2218,"одни бабки и деды, да и те плюются",negative,"['одни бабка', 'деды']",,2.0,0.0
2219,"Ты вот сидишь смотришь. А чем он балабол, просто опровергни его слова.",negative,"['слово', 'балабол']",,0.0,0.0
2220,"@Maria S Ты бабка? Или может вообще дедка? Хотя скорей всего детка, неразумная.",neutral,"['maria s', 'детка']",,1.0,0.0
2221,"@Александр Шепель  Вам никто ничего не обязан опровергать. Есть масса видео в Ютубе, где всё понятно, что происходило до митингов, как кандидаты собирали подписи, как члены окружных коммиссий делали ошибки при наборе фамилий, улиц, дней рождений, как кандидаты ходили по квартирам, записывали видео доказательства от людей,  которых признали несуществующими. И как кандидаты ходили к Памфиловой и что она там им ответила. Если Вы принципиально не хотите узнавать альтернативное мнение и довольствуетесь гос. каналами, т.к., видимо, живете неплохо, жаловаться не на что, то это Ваш выбор, но, чем больше будет таких грязных компаний в стране по недопущению кандидатов, тем таких, как Вы будет всё меньше и меньше. Молодежь уже сказала своё мнение на митинге. За ними будущее. Телевизор они уже давно не смотрят, время терять не хотят. У Соловьева есть своя верная аудитория, но их молодость уже в прошлом. Завидую молодежи России. Молодцы ребята. Здоровья им, а Вам... что Бог пошлет.",negative,"['кандидаты', 'такие грязные компании']",соловьев,2.0,0.0
2222,"@Maria S вся молодежь сказала? Что-то мало в России молодежи, или ты считаешь, что десять тысяч решает в России ,как жить остальным? Смотрю я, все передачи и оппозиционные тоже. И понимаю, что либерда нынешняя еще хуже чем нынешняя власть.",negative,"['россия молодёжи', 'нынешняя власть']",,0.0,0.0
2223,"@Дмитрий Кислицин А, ты извращенец! Или один из них, раз любишь за пидорами подглядывать.",negative,"['раз', 'пидоры']",дмитрий кислицин,0.0,0.0
2224,"@Александр Шепель ну ты же наверняка  смотришь на соловьев а, скабеева ,,Попова, киселева",neutral,"['шепель', 'соловьев']",попов,2.0,0.0
2225,Это все представители гей-парада,neutral,['все представители гей-парада'],,2.0,0.0
2226,"@Александр Шепель ну если ты не называешь вещи своими именами ,то это твои проблемы",neutral,"['твои проблема', 'шепель']",шепель,1.0,0.0
2227,@Дмитрий Кислицин Это твое личное мнение.,neutral,"['твоё личное мнение', 'кислицин']",дмитрий кислицин,0.0,0.0
2228,"Как вы этому помету верите, Ну реально Зомбари))",neutral,"['помета', 'зомбари']",,14.0,2.0
2229,"Ну опровергни аргументировано. Или ты думаешь, что ты сказал что он пиздит, и все начали верить тебе?",neutral,[],,2.0,0.0
2230,@Александр Шепель https://www.youtube.com/watch?v=yHfp7GQNzWo,neutral,"['шепель https://www.youtube.com/watch?v=yhfp7gqnzwo', 'александр']",шепель,0.0,0.0
2231,"Соловьев только и может про Украину  п...ть,Тошно уже! Соловьев.что же  ты врешь везде и всюду??? Не суй свой нос на Украину,трепло.Что касается событий в Москве,тебе,что глаза своим помётом забило,что ты не видишь,как путинские псы давили мирных граждан? На  безоружных людей,которые пришли отстаивать свои законные права,власть выпустила  силовиков с СОБАКАМИ ,с дубинами,ПОЗОР, ПОЗОР, ПОЗОР.Ю!!!",negative,"['путинские псы', 'мирные граждане']",соловьев,2.0,0.0
2232,Лицемер,neutral,['лицемер'],,1.0,0.0
2233,это было в прошлом году при Порошенко? Цирк. Весело.,neutral,"['цирк', 'прошлое']",порошенко,0.0,1.0
2234,А соловьев у больше не о чем говорить. Мудак,negative,"['соловьев', 'мудак']",,1.0,0.0
2235,"Убыточное шоу Помёта ,уже всё высосали из пальца ,БОТЫ, ХВАТИТ НАКРУЧИВАТЬ ЛАЙКИ ,ЗАКРЫВАЙТЕСЬ !",negative,"['убыточное шоу помёта', 'палец']",,1.0,0.0
2236,Шоу для конченных дебилов.,negative,"['конченные дебилы', 'шоу']",,1.0,0.0
2237,у нас такое каждый день происходит...ха ха ха.....,neutral,"['такое каждый день', 'происходит...ха']",,1.0,1.0
2238,"соска , а ты с какой  трассы ?",neutral,"['какая трасса', 'соска']",,0.0,0.0
2239,"До чего же поганым человеком стал Шахназаров, не вылазит из соловьиного помета.",negative,"['соловьиный помета', 'поганый человек']",шахназар,1.0,0.0
2240,"Соловьев, а ты понимаешь, что несёшь?дерьмо",negative,"['соловьев', 'несёшь?дерьмо']",соловьев,6.0,0.0
2241,"Всю это скачущую, либеральную скотобазу, надо учить палками, тщательно, вдумчиво. Работайте братья.",negative,"['либеральная скотобаза', 'палки']",,34.0,3.0
2242,"Всю это сидящую, кремлёвскую скотобазу с лахты, надо учить палками, тщательно, вдумчиво.",negative,"['кремлёвская скотобаза', 'палки']",,9.0,0.0
2243,"интересно, какаво это быть далбоёбом?",neutral,"['какаво', 'далбоёб']",,7.0,0.0
2244,@Константин Заикин уверен что этот придурок знает))),neutral,"['константин заикин', 'придурок']",константин заикин,0.0,0.0
2245,"Соловьев как можно так врать? Уверен, что ты делишь аудиторию вместе с Малышевой. Одни и те же  люди вас смотрят. Она утром учит людей пердеть правильно, а вечером эти же правильнопердящие усаживаются послушать о том, как хорошо жить в России и как плохо жить в Украине. Зашквар полный!!!",negative,"['люди', 'украина']",малышева,6.0,5.0
2246,"У меня такое ощущение, что соловья смотрят 50% евроукров по заданию сбу и потом пишут вот такие ""скрепорасшатывающие"" комментарии.",neutral,"['такое ощущение', 'соловей']",,2.0,0.0
2247,@папаша Мендель ха-ха..и Малышеву..щеневмерлы пердеть учатся,skip,"['мендель ха-ха..и', 'папаша']",малышев,2.0,0.0
2248,"@папаша Мендель У меня такое ощущение, что соловья смотрят 50% кремлеботов по заданию фсб и потом пишут вот такие скрепоносные комментарии.",negative,"['такие скрепоносные комментарий', 'такое ощущение']",,0.0,0.0
2249,"@Котшик слюни вытри и не чафкай при отосе  , а то опять денег не дам и на еблище твоё свинячье кончу.",negative,"['чафкай', 'слюни']",,1.0,0.0
2250,"@George Evgranov кто о чём, а кремлебот об отсосе, хуях и сперме))). Видимо, часто приходится сосать у пригожина)))",skip,"['george evgranov', 'хуи']",,0.0,0.0
2251,СОЛОВЬЕВ КРЕМЛЕВСКАЯ ПОДСТИЛКА,neutral,"['кремлёвская подстилка', 'соловьев']",,5.0,1.0
2252,"слюни вытри и не чафкай при отосе  , а то опять денег не дам и на еблище твоё свинячье кончу.",negative,"['чафкай', 'слюни']",,0.0,0.0
2253,"Соловьев продажная тварь, ПМЖопа",negative,"['продажная тварь', 'соловьев']",,1.0,0.0
2254,Какая же скотина Соловьев.Просто тварь льживая!,negative,"['тварь', 'скотина']",соловьев,1.0,1.0
2255,"слюни вытри и не чафкай при отосе  , а то опять денег не дам и на еблище твоё свинячье кончу.",negative,"['чафкай', 'слюни']",,0.0,0.0
2256,у Соловья опять словоизвержение...,neutral,"['соловей', 'словоизвержение']",,12.0,5.0
2257,"Нет, это у тебя бутылко приседания)))",neutral,['приседание'],,1.0,0.0
2258,помётоизвержение,neutral,['помётоизвержение'],,2.0,0.0
2259,"@Алексей Сенин он ни слова правды не спел, э́то прикормленный жирный солотварь.",negative,"['прикормленный жирный солотварь', 'слово правды']",алексей сенин,2.0,0.0
2260,@Алексей Сенин любитель соловьиного дерьма? приятного аппетита!,neutral,"['соловьиный дерьмо', 'приятный аппетит']",алексей сенин,0.0,0.0
2261,"У него семяизвежение - он прямо кончает, когда видит когда избивают невинных людей.",negative,"['невинные люди', 'семяизвежение']",,0.0,0.0
2262,"Даже если митинг несанкционированный, всё в порядке, что росгвардия избивала женщин, бабушек и подростков? Стаскивала людей из кафе, случайных прохожих? Человеку, который занимался пробежкой сломали ногу, арестовали и не хотели вызывать врача? Да даже депутата, предоставившего удостоверение, с его депутатской неприкосновенностью, увезли? Всё нормально? Соловьеву не стыдно клеветать на людей и покрывать негодяев, которые сами наглейшим образом игнорируют конституцию и здравый смысл? Ну, на то и ""соловьиный помет"" пропагандиста и лицемера",negative,"['люди', 'сами наглейший образ']",соловьев,5.0,8.0
2263,"пробежкой?  может ему надо было остановится  если полицейские требуют?  в америке  в таких случаях  стреляют  на поражение..  да даже не в убегающих .. вот недавно кстати.. ""Полицейские города Вальехо, административного центра округа Солано в штате Калифорния, поставили рекорд,  выпустили 55 пуль в течение 3,5 секунд в спящего за рулем автомобиля Mercedes Вилли Маккоя. Признаны невиновными, поскольку действовали в рамках закона и ""разумным"" в данных обстоятельствах образом",neutral,"['руль автомобиля mercedes', 'такие случаи']",вилли,4.0,0.0
2264,"@Neva Neva может и стоило, но ломать ногу - явно выходить за пределы допустимых мер. Американский пример ужасен, и таких ситуаций там, увы, хватает, но это ни разу не оправдывает действия полиции у нас. Если ты переступил границу на два шага или двадцать, ты все равно переступил границу.",negative,"['граница', 'такие ситуации']",,0.0,0.0
2265,"@Иоанн Пламев  у амеров, на которых равняться собралась эта свора митингующих ,значит все в рамках закона..  а у нас нельзя..  отты бл@ть",negative,"['рамки закона', 'свора']",иоанн,1.0,0.0
2266,"@Neva Neva во-первых, митингующие - люди, а у людей существуют разные мнения и взгляды. Может кто-то и равняется на США, но это не основная идея и дело не в этом. Во-вторых, я не говорил, что нам нельзя, а им можно. Я считаю, что полиция в США тоже неправа и крайне агрессивна, им тоже ""нельзя"", выражаясь вашим языком. Нельзя вообще переходить рамки дозволенного, применяя неоправданную жестокость, которая, кстати, выставляет власть не в лучшем свете.",negative,"['сша', 'люди']",,0.0,0.0
2267,@Иоанн Пламев  вы мне напишите в каких странах  несанкционированные митинги разгоняют интеллигентно..  может действительно стоит поучится,neutral,"['несанкционированные митинги', 'какие страны']",иоанн,0.0,0.0
2268,"@Neva Neva это у вас уникальное оправдание что ли? Если где-то в мире практикуется что-то плохое и неправильное, значит у нас можно? Да ни там, ни у нас нельзя. Вопрос в другом. Зачем нужно обязательно сравнивать ситуацию в России с другими странами, пытаясь доказать, что подобная агрессия нормальна? Вовсе же нет, и не важно, в какой стране и как она реализуется. Да, можно было бы сравнить митинги в разных странах, требования и действия людей и властей, реальные результаты и т.д. Но зачем это нужно в этой конкретной ситуации? Это как-то отменит факты неоправданной жестокости, до которой можно было и не доводить, если бы власть поступила мудрее и правильнее?",neutral,"['уникальное оправдание', 'реальные результаты']",,0.0,0.0
2269,"@Иоанн Пламев  странный вы ейбогу..  если ни одно государство в мире  за тысячелетия не смогло  найти способ разогнать толпу  провокаторов  кидающих камни в полицейских ,    взмахом ресниц ,  почему же вы думаете что  именно  у нас должно быть  не так как во Франции или США ?",negative,"['толпа провокаторов', 'одно государство']",иоанн,0.0,0.0
2270,"@Neva Neva эх... надо было не доводить до такой ситуации, вот и всё. А демонстрации везде бывают разными: где-то жестко преследуются, где-то игнорируются, бывает и такое, что полицейские сами присоединяются к протестующим. Очень много разного бывает.",negative,"['такая ситуация', 'neva neva']",,0.0,0.0
2271,"Запретить всем кого задерживали, работать на любой госслужбе.",neutral,"['люба', 'госслужба']",,4.0,3.0
2272,А кремлеботов типа тебя нужно судить,neutral,['кремлеботы типа'],,0.0,0.0
2273,"@Котшик и вы ещё что-то о справедливости? О добре? О том, что хотите, чтобы жить стало в стране лучше? У вас же только одно мнение-ваше, остальные заведомо считаются преступными и неправильными . Что там ваша братия о 37 годе вещает? А революционный террор чем лучше? Вы же его, кажется, проповедуете ?",neutral,"['революционный террор', 'ваша братия']",,0.0,0.0
2274,"@Тамара Селютина 37 год.... Да они в 37м не пикнули бы. Это трусы, они знают что максимум задержат и отпустят. Реально бороться они не смогут и не будут. Это пидарасня нежная. Почти все.",negative,"['37 год', 'трусы']",,0.0,0.0
2275,"Там каждый второй если не Ебанько, то Залупец.",negative,"['залупец', 'ебанько']",ебанько,2.0,1.0
2276,"да, в шоу соловьёва других не зовут",neutral,['шоу'],,1.0,0.0
2277,"Украинские граждане участвуют???? А почему они не сидят??????? Не высылать, а сажать!!!",neutral,['украинские граждане'],,6.0,6.0
2278,"Ага,ещё и кормить их за насчёт? Нет уж,нам своих урок хватает",neutral,"['урок', 'уж,ны']",,0.0,0.0
2279,"сажать нужно тебя, кремлебот ссаный",negative,['кремлёбот'],,0.0,0.0
2280,"Там вообще граждан не было, госдеп пригнал поезд на тверскую, оплатил 200 триллионов, и обосрался.",negative,"['200 триллионов', 'тверская']",,0.0,0.0
2281,"@Alexey RD там было мясо,которое вывели пол дубинки специально",neutral,"['пол дубинки', 'alexey rd']",,0.0,0.0
2282,"@Alexey RD уахахахаха, да, сам Обама деньги раздавал. Смешно, пиши ещё!",neutral,"['сам обама деньги', 'alexey rd уахахахаха']",обама,0.0,0.0
2283,Александр Суворов твоего счёта нет. Ты столько налогов не платишь.,neutral,"['твоё счёт', 'суворов']",александр суворов,0.0,0.0
2284,Соловьев петух,neutral,"['соловьев', 'петух']",соловьев,3.0,0.0
2285,Шкура путинская,negative,['шкура'],,5.0,0.0
2286,Чемодан вокзал Коммо!,neutral,"['чемодан', 'коммо']",коммо,1.0,0.0
2287,Таких дегенератов нужно резиновыми пулями стрелять \nИ рублем взрослым наказывать,negative,"['такие дегенераты', 'резиновые пули']",,4.0,1.0
2288,"да, с кремлеботами только так и надо",neutral,['кремлеботы'],,0.0,0.0
2289,"Я обращаюсь ко всем присутствующим. Не нужно говорить на эту тему, так как мы находимся в пробирке под названием онлайн информация. Мы зажаты между мнениями нескольких  гигантов информационного поля.Для того чтобы знать реальное положение вещей нужно провести колоссальную самостоятельную работу. Собственноручно собрать данные, 1000 раз перепроверить их, обладать огромными знаниями в разных сферах наук. Обладать большим опытом, умственной зрелостью. Логикой, мышлением и т.д.\nПоэтому все ,что будет сказано вами -  будет глупостью.",neutral,"['разные сферы наук', 'колоссальная самостоятельная работа']",,1.0,1.0
2290,ЛЕНИ Н  сидим и ждём версию Сказочного.,neutral,"['лень', 'версия']",,0.0,0.0
2291,Соловьиный помёт тебя младшее поколение даже не смотрит кому ты втираешь дичь РОССИЯ БУДЕТ СВОБОДНОЙ!!!,negative,"['соловьиный помёт', 'младшее поколение']",,2.0,0.0
2292,В толпу должны внедряться сотрудники вычленяющие провокаторов ! Этих засранцев малолетних направлять на физические принудительные работы .И не оглядываться на лай шавок из за бугра.Своя страна - свои законы !,negative,"['физические принудительные работа', 'лай шавок']",,53.0,15.0
2293,Кремлеботов направлять на физические принудительные работы и в тюрьмы,neutral,"['физические принудительные работа', 'тюрьма']",,6.0,0.0
2294,@Котшик всю Россию собрался сажать?). Проще ваше меньшинство заткнуть.,neutral,"['вся россия', 'ваше меньшинство']",,13.0,0.0
2295,"Своя страна - свои законы, будем сжигать на кострах и забивать камнями! Начнём с тебя?",neutral,"['страна', 'костры']",,1.0,0.0
2296,"Viktors Popovs ваше поколение пыталось поднять страну- не вышло. Дайте дорогу молодым. Вас скоро не станет, а им здесь жить и воспитывать своих детей. Дайте людям выбор.",negative,"['ваше поколение', 'viktors popovs']",,5.0,0.0
2297,@Ren Yellow такие готовы сожрать собственных детей и не подавятся.,negative,"['собственные дети', 'ren yellow']",,1.0,0.0
2298,"Полностью вас поддерживаю.  Эти молокососы возомнили себя людьми, ссылаются на конституцию, избирательные права и почие химеры российской жизни. Были рабами ваши деды, отцы - и вы должны. Не жили по справедливости и нехрен пробывать.",negative,"['российская жизнь', 'почие химеры']",,2.0,0.0
2299,"@Марья Юсупова нет, только тебя, твоих начальников и твоих коллег",neutral,"['твои начальники', 'твои коллеги']",марья юсупова,2.0,0.0
2300,@Jim Back такой ваш закон?,neutral,"['такая ваш закон', 'jim back']",,0.0,0.0
2301,@Котшик что плохого тебе сделали работники автосервиса?)))),neutral,"['работники автосервиса', 'котшик']",,0.0,0.0
2302,"@Потап Лилипутин ха-ха-ха, точно! Рабы-спартаковцы пытаются голос подать? Кричат: ""Россия будет свободной!"" О чем они?😂",skip,"['россия', 'рабы-спартаковцы']",потап лилипутин,1.0,0.0
2303,"@ĵim back! Хуятина подзалупная! Начнём с тебя, с твоего отсоса всему честному народу))))",negative,"['всё честной народ', 'твоё отсос']",,2.0,0.0
2304,"@Jim Back начнем с тебя, Евгений",neutral,"['jim back', 'евгений']",,0.0,0.0
2305,@Оксана Суханова с тебя уже 20 лет начали... А кто такой Евгений?,neutral,"['такая евгений', 'оксана суханова']",евгений,1.0,0.0
2306,"@Потап Лилипутин То есть обворовывать казну и вводить страну в бедность-это верх справедливости? И с чего это новое поколение обязано быть рабами? Люди пытаются получить свободу мирным путём,а их ибивают,и это норма?",negative,"['мирный путём,', 'верх справедливости']",потап лилипутин,1.0,0.0
2307,"@Mortius никто с провокаторами нянькаться не будет! Думать надо головой если не хочется быть избитым. Вас как овец ведут на заклание, а вы только блеете и хвостами машете.",negative,"['хвосты', 'провокаторы']",,0.0,0.0
2308,"ПЕРЛ СОЛОВЬЕВА ""В России власть может быть ЛЮБОЙ...."" Нужно это запомнить...",neutral,"['перл соловьева', 'россия']",,1.0,3.0
2309,"Valaj 1 рыбка Дори, ты уже забыл что написал, а мы тебя не забудем.",neutral,"['1 рыбка дори', 'valaj']",,0.0,0.0
2310,"В России власть может быть любой, кроме слабой.",neutral,"['россия', 'люба']",,0.0,0.0
2311,"@Михаил Гурский конечно, бандиты, фсб, полицаи... где же вам забыть? Один ты чего стоишь со своей звериной угрозой. Рычи, шакал.",negative,"['звериная угроза', 'шакал']",михаил гурский,0.0,0.0
2312,"Соловьев лжец покрывающий фашистскую власть, его предки евреи от фашистов страдали, а он фашистов теперь защищает. Там где нет Свободы слова и людей бьют на улицах, там типичный фашизм процветает.",negative,"['фашисты', 'покрывающий фашистская власть']",соловьев,3.0,0.0
2313,Да Соловьев великий Пиз*****! Памятник ему с веревкой за такое вранье,negative,"['такое враньё', 'соловьев']",соловьев,4.0,0.0
2314,А я говорил ...больше внимания своим детям...государство должно. всех сделать патриотами.. ну и родители особенно своих деток..так меня х...ми тут обложили ты там в своей Германии разберись.. у нас тут тоже проблемы ребёнка под поезд столкнули..ребёнку 8 лет..,negative,"['проблема ребёнка', '8 лет']",,2.0,2.0
2315,"если гос-во должно всех делать патриотами, то это больное государство! Патриотизм должен зарождаться в людях естественным путём",negative,"['больное государство', 'патриоты']",,1.0,0.0
2316,"так цэж Путин его под поезд толкнул , на цензоре писали .",negative,"['цензор', 'путин']",путин,0.0,0.0
2317,Соловьиный помёт хорошо наёбывает людей молодец.,positive,"['соловьиный помёт', 'молодец']",,1.0,0.0
2318,Столько ненависти с экрана идет - уже смотреть не возможно...,negative,"['экран', 'ненависть']",,9.0,2.0
2319,"Это не ненависть =- это запугивание, сильный мужик идет и храпит направо налево под именем государства - 90% людей будут только ""дакать и какать"" а если позволить свободу и самомнение - никакого порядка, никто слушаться не будет.",negative,"['сильный мужик', 'никакое порядок']",,0.0,0.0
2320,"@T. A. Порядок будет, но то что сейчас приходит на телеэкране приводит к тому - что люди устают и его все просто выключают и все - сейчас есть интернет и куча других развлечений...",neutral,"['другие развлечения', 'телеэкран']",,0.0,0.0
2321,Браво!,positive,[],,7.0,0.0
2322,"А вы почитайте комменты под всякими Романовыми,там открытые призывы к госперевороту",neutral,"['открытые призывы', 'всякие романовыми,ты']",романов,31.0,15.0
2323,"Кто призывает к переворотам , привлечь у уголовной ответственности .",neutral,"['уголовная ответственность', 'перевороты']",,12.0,0.0
2324,А что тут не так? Разве кого то устраивает это плешивое чмо у власти? Неужели у кого-то холодильник недостаточно опустел?🤔,negative,"['холодильник', 'власть']",,8.0,0.0
2325,@Алла Караванская к уголовной ответственности пора самих клептократов привлечь!,neutral,"['уголовная ответственность', 'сами клептократы']",алла караванская,3.0,0.0
2326,"@KANE а все в жизни надо измерять холодильником? Боже, как измельчали господа рэволллюцыонэрыыы",negative,"['холодильник', 'рэволллюцыонэрыыы']",,14.0,0.0
2327,"@KANE чмо у тебя зеркале,сученок сыкливый...",negative,"['зеркале,сученки сыкливый', 'kane']",,7.0,0.0
2328,"@Каne хуятина подзалупная! Плешивое чмо это тот ишак что тебя ЗАЧАЛ, а марамойка высрала",negative,"['марамойка высрала', 'хуятина']",,11.0,0.0
2329,Себя привлекли чушок,neutral,['чушок'],,0.0,0.0
2330,"@Тамара Селютина краткая характеристика нынешних креаклов-рэволюционэров доморощенных: мал клоп, да вонюч.",negative,"['нынешние креаклы-рэволюционэры', 'краткая характеристика']",,5.0,0.0
