,text,ton,keywords,names,likes,replies
2049,"@Vladimir Prohorenkov А вот оно че Петрович ! Значит, либо по желанию либо  по месту жительства, ну тогда все понятно. А то, когда я был, еще при союзе, в Питере или в Москве, тогда были совсем другие русские,  немного не такие как сейчас.  https://www.youtube.com/watch?v=0MlwCWCBGKE",neutral,"['место жительства', 'vladimir prohorenkov']",,0.0,0.0
2050,"@vany vanin а что такое русские? Например, Крым это русские? А вы знаете, что во время вхождения Таврии (Крым) в Россию при Екатерине II там не было ни одного русского в современном понимании? Там были родовые племена греков, татар и кого угодно, кто вписывался в понятие ""племена тавров"". Так складывалась Россия – в состав входили не только люди, но и родовые земли. Так что такое русские? Славяне? А Пушкин кем был? Кем был Гоголь? Кем был Багратион? Да, они носили ярко выраженный признак своего рода, но они были русскими и ими остаются в истории.\n\nРазве ""американец"" это национальность? Нет. Это признак нации. Как и русские. Почему надо лишать гражданства русских людей переводя их в родовое понятие – национальность.\n\nПоэтому настоящие русские – это южане и северяне, окающие и акающие, объединившиеся в одну страну и разделяющие общую цель – безопасность жизни, а не только культуру.\n\nРоссии есть чем гордиться. Нет ни одной страны в мире, которая сохранила такое количество коренных жителей. Более 150!!!",neutral,"['одна страна', 'россия']",багратион,0.0,0.0
2051,ребенок сам ушел,neutral,['ребёнок'],,17.0,0.0
2052,Кирилл Вышинский ГЕРОЙ!\nЗеленский балабол.,negative,"['герой!\\nзеленский балабол', 'кирилл']",кирилл вышинский,143.0,33.0
2053,Понимаю Вишинского. Молодец!!,positive,['молодец'],,16.0,0.0
2054,"Вадим,как то очень мягко вы охарактеризовали Зеленского.Этот клоун по-моему не в состоянии отличить управление страной от игры на сцене.",negative,"['управление', 'сцена']",,9.0,0.0
2055,"Зе как был так и остался клоуном, хотя и поставили его президентом.",negative,"['президент', 'клоун']",,9.0,0.0
2056,Долбаёбы не могут быть героями.,neutral,"['долбаёбы', 'герои']",,4.0,0.0
2057,"@Милана Леонтьева у них хоть клоун стал президентом, а у нас президент стал клоуном.",negative,"['президент', 'клоун']",леонтьев,3.0,0.0
2058,@vanya vape 77англоукробот?,neutral,"['vanya vape', '77англоукробот']",,2.0,0.0
2059,@vanya vape согласен,neutral,['vanya vape'],,2.0,0.0
2060,"ЗЕ ЭТО ПРОСТО  СЛОРВ НЕТ,МАЛО ВЫРАЖЕНИЙ НА ЭТОЙ ЗЕМЛЕ ЧТОБЫ О НЕМ ВЫРАЗИТЬСЯ!!! БЫВАЮТ ЖЕ ТАКИЕ  ЧЕРВИ!!!",negative,"['такие черви', 'слорв']",,4.0,0.0
2061,"@vanya vape вы с синичкой пара?думаю, синичка-это девочка,ан нет и пазл сложился. Голубая 🌒 вам светит,голубенькие пи,,,,Сики дырявые. Усохните,ущербные,боты",negative,"['светит,голубенькие пи,,,,сики', 'vanya vape']",,3.0,0.0
2062,"@Зоя Тюшляева головой ебанулась? Чё с ебалом, мать жива?",negative,"['тюшляева', 'мать']",зоя тюшляева,2.0,0.0
2063,@Вадим Агапов а ты полагаю russkiyDolbaebBot.,neutral,"['вадим агапов', 'russkiydolbaebbot']",вадим агапов,2.0,0.0
2064,Слава Украине!,skip,"['украина', 'слава']",,1.0,0.0
2065,@riss pravda мать жива?,neutral,"['riss pravda', 'мать']",,1.0,0.0
2066,@Natashia все кремлеботы любят кремлебота.,neutral,"['все кремлёботы', 'кремлебот']",,0.0,0.0
2067,"@Скажем нет буржуям летела бы ты в усраину,я тебе там сала отправила,глядишь зимой не замёрзнешь,,,. У тебя то мать хоть жива?смотри ,накликаешь беду",negative,"['сало', 'мать']",,3.0,0.0
2068,@Зоя Тюшляева извилин не хватает оригинальнее придумать?),neutral,"['тюшляева извилин', 'зоя']",зоя тюшляева,1.0,0.0
2069,@Скажем нет буржуям с тебя и этого хватит-перед свиньями бисер не мечут,neutral,"['свиньи', 'буржуи']",,2.0,0.0
2070,"@Зоя Тюшляева ты когда писала думала так: ""Ыыы ща атличусь напешу сала украине ебать я умноя"". Ибо какой нормальный человек так будет писать 😂",skip,"['какая нормальный человек', 'напеша сала']",зоя тюшляева,0.0,0.0
2071,"@vanya vape у кого у вас?Если вы о Путине то мне таких как вы жаль,забыли что у вас творилось при Ельцине?",negative,"['vanya vape', 'путин']",ельцин,3.0,0.0
2072,"@Милана Леонтьева это сопляки. Они не жили при продажной(ельцин) шлюхе! Эти (мы тут власть) не жили на 70$.им зарплату по 5 мес.не задерживали. Поэтому они думают, что Путин уйдёт и они (не работая) не одного дня заживут! Хр...н им. Если понадобится навальный, соболь, плющев, венедиктов и другие преобретут кирки и лопаты и в перёд,, в СВЕТЛОЕ БУДУЩЕЕ,,!",negative,"['хр...н им', 'светлое будущее']",путин,2.0,0.0
2073,"@Вадим Агапов а с чего ты так решил?) пропагандонов насмотрелся? Ну да, по телевизору никогда не врут, там всегда ""правда"".",neutral,"['вадим агапов', 'телевизор']",вадим агапов,1.0,0.0
2074,@Скажем нет буржуям иди на укр-помойку! Там тебе правду расскажут. 🤔👎,negative,"['укр-помойка', 'правда']",,3.0,0.0
2075,"@Скажем нет буржуям пожил, знаю! Различаю, где правда, а где вымосел!",neutral,['буржуи'],,1.0,0.0
2076,"@Вадим Агапов Хахахаха, ты в эту помойку зашёл, как ты можешь различать правду? Если как тебе что-то скажешь про Украину так сразу ""Ну так и пиздуй туда"".",negative,"['вадим агапов хахахаха', 'украина']",хахахах,1.0,0.0
2077,@Скажем нет буржуям так добра жилаю! Це эвропа! 😃😃😃,skip,"['эвроп', 'жилай']",,3.0,0.0
2078,@Вадим Агапов ...,neutral,['вадим агапов'],вадим агапов,0.0,0.0
2079,@Зоя Тюшляева 😆😃😂👏👏👏👍👍👍,positive,"['тюшляева', 'зоя']",зоя тюшляева,2.0,0.0
2080,"@Скажем нет буржуям ты все ещё у нас летаешь?осень на дворе-пора домой! вообще-то,нет-дома зима холодная будет,синоптики обещали,так что,залети домой,лугандона с полтавой послушай-они то правду гутарят,а потом сало забирай и быстро лети в гейеуропу-там в туалетах перезимуешь,а то дома клювик отморозишь,а если ты здесь,в России,то обломают,а это-больно, давай,чао. Можешь не отписываться,не отвечу",negative,"['холодная будет,синоптика', 'туалеты перезимуешь,а']",,2.0,0.0
2081,"@Зоя Тюшляева это типа смешно? Да, шутить у тебя не получается, как и у твоего мозга не получается думать.",neutral,"['твоё мозг', 'тюшляева']",зоя тюшляева,1.0,0.0
2082,@Скажем нет буржуям Героев нахер!!!,negative,"['буржуи героев', 'нахер']",,1.0,0.0
2083,"@маруся климова смешно пошутила. Да так смешно, что ни хуя не смешно, браво!",positive,"['маруся климова', 'хуй']",,0.0,0.0
2084,SINICHKA Херово Славе.,negative,"['слава', 'sinichka']",,0.0,0.0
2085,"@Милана Леонтьева то что при путине нефть подорожала в 10 раз, это не означает что путин герой.",negative,"['путин', 'милан леонтьева']",леонтьев,1.0,0.0
2086,Давай пропогандон эбучий начинай визжать про Украину. Дерьмо лживое лить (( фуууу,negative,"['эбучий', 'фуууа']",,0.0,0.0
2087,ЛЫСЕНЬКИЙ ковтун как всегда несёт БРЕД Сивой Кобылы ☝😀😂 Уморыш забавный!!! ☝😀😂😁,positive,"['сивая кобыла', 'лысенький ковтун']",,0.0,0.0
2088,"Помёт,очень тебе хочется паспорт страны НАТО Италии,ДА??",neutral,"['паспорт страны нато италии,да']",,1.0,4.0
2089,Обоснуй,neutral,[],,0.0,0.0
2090,"Он обосновывать небудет-это один из ""фабрики ботов "" Нахальног, типа той, что накрыли в Марьино.",neutral,"['фабрика ботов', 'тип']",,0.0,0.0
2091,"Михаил Филаткин животина,что притихло?",neutral,"['филаткин', 'михаил']",михаил филаткин,0.0,0.0
2092,"@Дед Кабай дурилка ты картонная! Я в деревне живу, у меня хозяйство. Это вам либеральным скунсам делать нехера, вы целый день в тырнете торчите.",negative,"['целый день', 'либеральный скунсы']",,0.0,0.0
2093,Москвичи ну набейте лысыму еблет,neutral,"['лысым еблет', 'москвичи']",,24.0,6.0
2094,губы набить тапком)),neutral,"['тапкомы', 'губа']",,1.0,0.0
2095,Руки  пачкать ещё? ФУ!,negative,['рука'],,4.0,0.0
2096,"@Доктор Зло Лично приплатила б,лишь бы воочию увидеть этот шедевр тупости.",negative,"['шедевр тупости', 'доктор']",,0.0,0.0
2097,"@Оля Будилович никакой он не тупой, соседи по квартире в Москве говорят, что очень умный и интеллектуальный человек. А на ТВ играет роль дурачка",negative,"['роль дурачка', 'интеллектуальный человек']",будилович,0.0,0.0
2098,"@Руслан Салов да, для него деньги не пахнут . Лишь бы обеспечить себя и семью на безбедную жизнь",neutral,"['безбедная жизнь', 'салов']",руслан салов,0.0,0.0
2099,"@Руслан Салов да какое личное, посмотрите у шария, его жареилисты брали интервью у соседей.",neutral,"['шария', 'соседи']",руслан салов,0.0,0.0
2100,"Климкина Курск примет! Конечно примет. Камера давно готова. Причём за одиночку может не рассчитывать. Даже там я уверен многие с ""удовольствием пообщаются"" с ним.",neutral,"['удовольствие', 'одиночка']",,55.0,3.0
2101,Чугункин он!,neutral,['чугункины'],,3.0,0.0
2102,"Артур, я уже тебе писал, но... Сталин их пощадил. В Библии написано, что надо искоренять! И послед убирать.",neutral,"['сталин', 'послед']",сталин,1.0,0.0
2103,В петушиный угол ублюдка.,negative,['петушиный угол ублюдка'],,0.0,0.0
2104,Залежалая страна празднует день нэ залежности забыли классику свежесть бывает только одна первая\nОсетрина второй свежести это порченый товар,negative,"['порченый товар', 'одна первая\\nосетрина']",,46.0,4.0
2105,Какие голлюцигенные грибы употребляет Крфтун,neutral,"['какие голлюцигенные грибы', 'крфтун']",,4.0,0.0
2106,@Svetlana Svetlana Та никакие!оно по жизни такое,neutral,"['svetlana svetlana', 'жизнь']",,4.0,0.0
2107,Слава .....Умным и уважение остальные.    Фуууууу.....,negative,"['фуууууа', 'уважение']",,0.0,0.0
2108,"Висеть лучше, чем лежать?Осетрина висить и воняет.",negative,['лежать?осетрина'],,0.0,0.0
2109,Какой же вакаров гнида поискать надо.,negative,"['гнида', 'вакары']",,67.0,6.0
2110,хамелеон.,neutral,['хамелеон'],,11.0,0.0
2111,"ВАСЕК ДУРЕМАР не просто хамелеон ☝ ему без разницы от кого и как получать гроши ☝ он больше напоминает полицая времен ВОВ !!!  Или реально фильм ,,  свадьба в малиновке "" белые придут будет белым,  красные будет красным,  коричневые будет 💩☝",neutral,"['белые', 'полицай времён вов']",,15.0,0.0
2112,В Россию в основном на ваши передачи приезжают такие как вакар и ковтун что б показать как деградировала Укр за 28 лет а представьте как смотреть и жить тем людям которие  не зомби вот что натворили с великимСССР предатели!,negative,"['ваши передача', '28 лет']",,5.0,0.0
2113,@Алла Делицына трудно не согласиться ☝сталкивался с одним таким кастрюлькой ☝,neutral,"['одни такие кастрюлька', 'алл делицына']",алл делицын,0.0,0.0
2114,"это Вакаров ни там и не сям!!!!  Между е...х, хитро жопае существо!!!!!!!!!",skip,"['существо', 'жопай']",,0.0,0.0
2115,работа такая...,neutral,['работа'],,0.0,0.0
2116,Независимый Донбасс с Праздником!!!,speech,"['независимый донбасс', 'праздник']",,40.0,0.0
2117,"ЩЕНЯ ВМЭРЛА...\nКовтюн - ты, щенок от Шарикова...невоспитанный, плохо образованный...""кандидат украинских наук !"", не помнящий, какие лекции ""читал"" ...и, о чём...",negative,"['украинские науки', 'какие лекция']",ковтюн,50.0,0.0
2118,"""некоторые ляпы президента зеленского..."" ???)))\nВакаров, зеленский сам один большой ляп!)))",neutral,"['зеленский сам один большая ляп', 'некоторые ляпы президента']",,23.0,0.0
2119,Не могу не написать! Давно так не смеялась! Заряд  хорошего настроения на всю неделю! Славу Кофтуна - в создателя нового юмористического шоу на канале!  Кто за?,positive,"['юмористический шоу', 'хорошее настроение']",,16.0,2.0
2120,"Кофтун хороший парень,настр поднимает!",positive,"['хороший парень,настр', 'кофтун']",,1.0,0.0
2121,Какой то он помятый.С будунишка похоже.Он и трезвый неумный...,negative,"['похоже.он', 'помятый.с']",,0.0,0.0
2122,А праздником ТОВАРИЩИ ШАХТЁРЫ КАЗАХСТАНА РОССИИ УКРАИННЫ.,neutral,"['шахтёры казахстана россии украинны', 'товарищи']",,0.0,0.0
2123,Артист - Зелёнкин хороший а вот в политики как не рядится вовсе не годится!!... А славик кофтанов сказочник ещё тот впрочем как и вся их (украинская) клика!!...,negative,"['славик кофтанов', 'сказочник']",,6.0,0.0
2124,"Вова что не знае, что Крымчане сами ушли и не жалеют",negative,"['крымчане', 'знай']",,34.0,1.0
2125,"Valentyna zkh Шоб нет,так да. ЗеБеня то знает,но он же нынче пЕрзидент и надо придурятся.",neutral,"['valentyna zkh', 'перзидент']",,1.0,0.0
2126,Вот уж во истину про зелю. Мели Емеля твоя неделя,neutral,"['твоя неделя', 'истина']",емеля,68.0,2.0
2127,Показал Зеля свою убогую ущербность.,negative,"['убогая ущербность', 'зель']",,12.0,0.0
2128,Пан Зю-Зя!,skip,['пан'],,6.0,0.0
2129,"Какой бред, всё понимаю Зеленскому речь пишут,но емае,малин ты хоть почитай  ,что там тебе наваяли ...полная чушь ...деградация ,зря он не прослезился ((более законченный образ получился бы....в по существу ,в Европе детей забирают от родителей под надуманными предлогами в чужие семьи и никто не питюкает ((",negative,"['чужие семьи', 'полная чушь']",,9.0,0.0
2130,Жерик ура.,positive,['жерик'],,1.0,0.0
2131,"В Литве несли такую же хрень. Искали знаменитостеи в мире, Абромовичь-- литовец.",negative,"['хрень', 'мир']",,10.0,1.0
2132,Абрамавичюс?,neutral,['абрамавичюс'],абрамавичюс,1.0,0.0
2133,Украина - основательница ООН! О-о-о!!! )))))))))),positive,"['основательница оон', 'украина']",,37.0,4.0
2134,"одна из, но таки да, исторический факт. такая вот шутка от дяди Джо.",neutral,"['исторический факт', 'шутка']",джо,4.0,0.0
2135,"@Al Ru Дядюшка Джо знал, что делал. Но, к сожалению, он не мог всего предвидеть.",neutral,"['al ru', 'сожаление']",джо,4.0,0.0
2136,"Да,  факт  исторический  это точно.  Но  благодаря  России.  Для того, чтобы  было  у СССР  3 голоса : РСФСР, УССР, БССР . Вот  и делайте  выводы.  Что  такое  Украина  без  России?  ЗЕРРО! Многие  граждане  окраины  понимают это.",neutral,"['россия', 'такое украина']",,8.0,0.0
2137,"@Al Ru ,для тебя придурка.Тогда не было украины,а была УССР.И для ЛИШНЕГО голоса у СССР тогда решили УССР отдельно записать.",negative,"['лишнее голос', 'al ru']",,1.0,0.0
2138,Кедми лучше всех!,neutral,[],,20.0,3.0
2139,"Спокойный, как танк! 8-)",positive,['танк'],,0.0,0.0
2140,Лучше всех сотрясает воздух?,neutral,['воздух'],,0.0,0.0
2141,"@Доктор Зло видать, ударной волной и тебя шибануло!",negative,"['ударная волна', 'доктор']",,0.0,0.0
2142,Чей-то Героизм в мирное время- это всего лишь чьё - то Раздолбайство!\nЧему радуемся?\nЧто страна скатывается в бездну нищеты и расхлябанности?,negative,"['чей-то героизм', 'мирное время']",,1.0,0.0
2143,"детина за вас, придурков, никогда и не плакала. радостно бежала к родной матери России от злобной и оборванной мачехи украины.",negative,"['родной матерь россии', 'оборванная мачеха украины']",,42.0,1.0
2144,Эта мачеха еще и алкоголичка и воровка,negative,"['мачеха', 'воровка']",,3.0,0.0
2145,"ковтун пизд.н минималка только на бумаге, пенсия на бумаге",negative,"['бумага', 'пизд.н']",,5.0,0.0
2146,"Импотенты перебивая друг друга обсуждают, что у соседа секс сегодня как-то не очень.\n\nЕсть такая сексуальная девиация - вуайеризм. Страсть подглядывать за чужим сексом. А на России его разновидность. Оргазм от подглядывания за чужими выборами.",negative,"['секс', 'такая сексуальная девиация']",,1.0,5.0
2147,Это  у вас страсть. И не кажется.,neutral,['страсть'],,0.0,0.0
2148,"Россияне обсуждающие и осуждающие украинские выборы похожи на кастратов разглядывающих ""Плейбой""",neutral,"['осуждающие украинские выборы', 'россияне']",,1.0,0.0
2149,"Ахахахаха! Россия по зарплатам сравнялась с Африкой. Заработок в Тамбовской области был таким же, как в Гане ($316). Средняя зарплата в Мавритании ($380) равнялась средней получке в Ростовской, Тверской и Новгородской областях...",positive,"['тамбовская область', 'средняя получка']",,0.0,0.0
2150,"@Александр Мыжебратьев  извините,конечно,но у вас проблемы...,Мышебратьев.",negative,"['александр мыжебратьев', 'проблемы...,мышебратьев']",александр мыжебратьев,0.0,0.0
2151,"Почему на всех российских каналах Украина? Потому что Россия боится посмотреть на себя в зеркало. \n\nУровень бедности на России в первом квартале 2019 года вырос до 14,3% против 13,9% год назад, сообщил Росстат.\n\nВ первом квартале 2018 года уровень бедности, согласно расчетам по обновленной методологии оценки денежных доходов населения, составлял 13,9%, или 20,4 млн человек. Таким образом, за год численность россиян, живущих за чертой бедности, увеличилась на 0,5 млн человек, а уровень бедности в январе—марте 2019 года вырос на 0,4 п.п. в годовом выражении.\nПри расчете уровня бедности в первом квартале 2019 года применялись установленная приказом Минтруда величина прожиточного минимума — 10 753 руб. — и уточненная Росстатом в марте методология оценки денежных доходов населения.",neutral,"['2019 года', 'первое']",,0.0,0.0
2152,"Зеленский - дол    еб, сказочник!",negative,"['сказочник', 'дол']",,41.0,4.0
2153,Сказочный долбоЁб.,negative,[],,8.0,0.0
2154,"Выдала очень важную мысль- самое главное редкую! Долго думала, наверное",positive,['важная мысль'],,2.0,0.0
2155,@Связной Связной Я назвала вещи своими именами!,neutral,['имена'],,7.0,0.0
2156,"До вашего деда дол  еба ему ещё расти и расти. Таких как Путин не было,нет и не надо.",neutral,"['ваше дед', 'путин']",путин,0.0,0.0
2157,"О чем разговор, если на неокупированной территории Украины люди стали жить хуже. А ведь жили украинцы в Союзе гораздо лучше, чем россияне. Так зачем нужен был Майдан, кому он был нужен? Госпереворот, повлекший распад СССР, ничему не научил? Надо было еще один переворот устроить, чтобы людям стало жить еще хуже. Люди говорят, что при Януковиче строили дороги, детские сады, стали повышать пенсии, при всех его минусах жили намного лучше, чем сейчас, спокойнее было.",negative,"['люди', 'повлёкший распад ссср']",янукович,26.0,0.0
2158,Удивительно глаголет зеля про успехи  ЩЭ НЕ ВМЕРЛОЙ ☝😁😂😀 людина не знает Историю своей страны и Народа  ☝ зато тумана и Блудняка напущено столько как в бане в парилке !!! ☝,skip,"['успехи', 'туман']",,17.0,0.0
2159,"О  ГОСПОДИ  ,ДА  ВЫЗОВИТЕ  В  СТУДИЮ   ПСИХИАТРА  !!!!!! КОВТУН  ЧТО ТО  НЕ  В СЕБЕ  !!!",negative,"['студия психиатра', 'ковтун']",,24.0,0.0
2160,"Как Яков правильно, чётко говорит. Соловьёва обожаю. Как он правильно осаживает этого дебилойда Кофтуна. Только одного не пойму, за что Кофтуну платят деньги. За дебилизм.",negative,"['дебилойд кофтуна', 'яков']",яков,20.0,4.0
2161,"Ковтун при Соловьеве хоть в руках себя пытается держать, хотя то что он дебил это не отменяет.",negative,"['соловьев', 'руки']",соловьев,4.0,0.0
2162,Ирина Лям не захлебнись))),neutral,['ирина'],,0.0,0.0
2163,Ниночка Петрова нинок..отсасывая не захлебнись..тролльчатина))),skip,"['ниночка петрова', 'захлебнись..тролльчатина']",,0.0,0.0
2164,"@Ниночка Петрова Вы Ниночка Петрова, что вам не понравилось. Захлебываться это тем надо, кто этого Кофтуна поддерживает, и всей Украине. Позорище",negative,"['ниночка петрова', 'вся украина']",кофтун,0.0,0.0
2165,"А можно продолжить метафоры.  Была мама,  и было у мамы 15 детей.  Дети выросли,  и решили они что могут жить самостоятельно. Раз так дети решили,  захотели жить самостоятельно,  мама их отпустила.  Пожив самостоятельно,  они вспомнили что у них когда то была мама и от мамы можно чтото поиметь.  Начали возмущаться и жаловаться чужим людям,  какая у них плохая мать.  Но у них есть внуки,  которым не понравилось житьвот так.  И они проявили жить с бабушкой.  Но не тут то было.  ВОЗМУЩЕНИЮ не было предела.",negative,"['мама', 'дети']",,43.0,11.0
2166,РЕСПЕКТ И УВАЖУХА!!!!!!!!,speech,"['уважуха', 'респект']",,3.0,0.0
2167,"Отлично, все правильно",positive,[],,3.0,0.0
2168,А может это старшие дети решили прибить маму? Не?,neutral,"['старшие', 'мама']",,1.0,0.0
2169,👍👏👍,neutral,[],,1.0,0.0
2170,"А у мамы завелись глисты. Глисты эти принимают антимамины законы, подняли маме пенсионный возраст, а также все полезные продукты, которые ест мама едят сами при этом организму мамы практически ни чего не достаётся. Рожают маленьких глистят, которые также вредят организму мамы. А что в итоге? А итоге, даже если маме будет совсем плохо, то эти паразиты будут жить ещё довольно долго, если мама не примет - Декарис.",negative,"['мама', 'организм мамы']",,2.0,0.0
2171,я за  внуков и правнуков НАШИХ  переживаю,negative,"['правнуки', 'внуки']",,2.0,0.0
2172,"@Доктор Зло вы зло,  а добро побеждает.",skip,['доктор'],,3.0,0.0
2173,Сергей Чебаница оно дерьмо..и все мысли у него о дерьме..,negative,"['все мысль', 'чебаница']",чебаница,4.0,0.0
2174,"Дети сами не ушли, их мама выгнала в никуда и без ничего",neutral,"['мама', 'дети']",,0.0,0.0
2175,"@Ардак Сабикенова ничего себе""в никуда""! Перед этим создав, почти всем письменность, государственность, построив экономику и роздав ещё кучу пряников! Дайте мамке отдохнуть))) Но! ""Малороссия, быстро домой, хватит панам чубы крутить! Заждались уже тебя, наша красавица!""))))",positive,"['наша красавица', 'куча пряников']",ардак сабикенов,2.0,0.0
2176,"@Ардак Сабикенова во-1-х, именно сами, полностью сами. А во-2-х, ""без ничего"" - заводы, заводы, заводы, верфи, жел.дороги, аэродромы, ГЭС, АЭС, ТЭЦ, огромные запасы вооружения (продавать же можно! - и продавали), каналы, отлаженные системы - электроснабжение, логистика, финансы, учёт, милиция и т.д., лучшее в мире образование и высочайшего уровня медицина - это НИЧЕГО ??? - ну ооооочень смешно.",neutral,"['заводы', 'огромные запасы вооружения']",сабикенов,1.0,0.0
2177,"Жириновский аж позеленел при слове КПРФ, слюни в разные стороны. Сколько стоит партия ЛДПР и всё БЛА,БЛА,бла. Скоро вашей партии не будет существовать, как и СР. Справедливость, социализм сейчас востребован. И время за теми людьми кто за народ. А Жириновский и подобные ему, страну довели к полной разрухе.  Не навижу.",negative,"['жириновский', 'слово кпрф']",жириновский,12.0,1.0
2178,"Социализм, да   НО не наша КПРФ!!, в которой от коммунизма осталось только название!",negative,"['наша кпрф', 'социализм']",,3.0,0.0
2179,"Кедми очень хочет, чтобы мы втянулись в затяжную войну....в н5м так и сквозит это желание",neutral,['желание'],,8.0,0.0
2180,"Чиновники Администрации президента гадают, что ещё должен сделать идиот Рогозин, чтобы Путин его всё же уволил? Сошлись на том, что на очередном ""Союзе"" Рогозин должен написать масляной краской ""РОССИЯ БЕЗ ПУТИНА!""",negative,"['рогозин', 'путин']",рогозин,0.0,0.0
2181,"Вова Соловьев!Яков Кедми, считает о признании Донбасса и Луганска о их признании как отдельных независимых Республик о Киева,вот это было главное,да и ты Вова на твоих прошедших программах, ты всё время затрагивал этот вопрос , ты сам всё время ставил этот вопрос перед Российскими чиновниками и политиками, что получил втык от Вовы Путина,тогда ты точно......? ,каторый называется рыба Налим,скользкий и в руке не удержишь.",neutral,"['вопрос', 'вова']",вова путин,0.0,0.0
2182,Я. Кедми ПОЛНЫЙ РЕСПЕКТ !!!  Всегда по делу Четко и Ясно !!! 👍👍👍👍👍👍👍,positive,"['полный респект', 'дело']",,81.0,3.0
2183,Я.КЕДМИ умничка!  Слушать его приятно. Каждое слово как гвоздь вбиваемый в голову  неразумным .,positive,"['каждое слово', 'умничек']",,4.0,0.0
2184,"Не Кедми, а Казаков! Предатель родины и предатель воинской присяги. У русских такие в почёте!",negative,"['предатель родины', 'воинская присяга']",казаков,0.0,0.0
2185,"@D. B.,  ты чьих будешь потеряшка ???  Пики свои ватрушки власовец 🐽☝",neutral,"['потеряшка', 'пики']",,0.0,0.0
2186,Поздравляю весь ДОНБАСС С ДНЕМ ШАХТЕРА !!!  Донбасс  рулит ☝👍 РОССИЯ с ВАМИ БРАТЬЯ !!!! 👍👍👍👍👍👍👍👍👍👍👍,speech,"['весь донбасс', 'шахтёр']",,67.0,5.0
2187,"Евгений Гуляев рулит где? Вынь язык из жопы, старая дура",negative,"['старая дура', 'язык']",евгений гуляев,1.0,0.0
2188,"ДОНБАСС ЕДИН,ДОНБАСС НЕПОБЕДИМ!",positive,"['един,донбасс', 'донбасс']",,4.0,0.0
2189,Увидел помёт? Ставь диз не глядя 👎👎👎,neutral,['помёт'],,0.0,0.0
2190,"Ниночка Петрова А ты , уже вынула свой из Ж....пы,.!?То- то смердит на весь интернет,кляча дряхлая !!!!!",skip,"['ниночка петрова', 'весь интернет,кляча']",петров,2.0,0.0
2191,"Дима Гайдуков Увидел Димку Гайдукова , пометь его помётом,чем больше, тем лучше!!!!?",neutral,"['дима гайдуков', 'помётом,ч']",димка гайдуков,2.0,0.0
2192,"А что от херовых родителей дети не сбегают, сплошь рядом,сбегают и крестятся",neutral,"['херовы родителей', 'дети']",,23.0,0.0
2193,За анекдот 😂👍👍👍,neutral,['анекдот'],,3.0,0.0
2194,"Блядский вовка бы интересно, как посмотрел, если бы его ""дытыну"" на его глазах разнесло в клочья из самолета, как это было в городе Зугрес. Свинья гундосая.",negative,"['блядский вовка', 'свинья']",зугрес,17.0,0.0
2195,"Избрали президентом клоуна и он на своей инаугурационной речи пообещал что Страна больше не будет плакать а будет смеяться , вот и выполняет обещание.",neutral,"['инаугурационная речь', 'страна']",,49.0,3.0
2196,Kostya Akimov лучше клоун чем людоед,neutral,"['kostya akimov', 'людоед']",,5.0,0.0
2197,ага. устроил всем похохотать.,neutral,[],,6.0,0.0
2198,"@Ниночка Петрова  на руках у вашего клоуна уже есть кровь мирных жителей Донбасса. зимой еще повеселитесь, интересно тогда он какую-нибудь шутку придумает?",neutral,"['мирные жители донбасса', 'ниночка петрова']",петров,7.0,0.0
2199,"Самое подлое на России, это то, что крыса могла построить из Страны Швейцарию, а построила ЗОНУ.\nИ тут вопрос только один - ""НАХУЯ?""",negative,"['швейцария', 'страна']",,0.0,1.0
2200,"И вообще, почему Швейцарию?",neutral,['швейцария'],,1.0,0.0
2201,Слизняк коротышка соловев и его кибуц гадят,negative,"['слизняк', 'коротышка']",,1.0,7.0
2202,Соловьев слизняк?! По моему это ты про себя выдал!!!!!,neutral,"['соловьев', 'слизняк']",соловьев,5.0,0.0
2203,Это не про зеленского?а как подходит!,neutral,['зеленского?'],,5.0,0.0
2204,"Зеля вообще гном,с ростом 1.62 м.обрубок)))",neutral,"['1.62 м.обрубок', 'рост']",,5.0,0.0
2205,@Лёха Чёрный да они все мелкие плешивые злобные что зеля что путя что их друзья никогда не сняли непахали только членом с трибуны махали,negative,"['чёрный', 'член']",лёха чёрный,0.0,0.0
2206,"@Анна Санина ,🐏",neutral,['анна санина'],анна санина,0.0,0.0
2207,"@Юлька Тимошка ,🐖",neutral,"['юлька', 'тимошка']",тимошка,0.0,0.0
2208,"@вовк одинокий махать хозяйством со сцены- только ваш Зе учудил,а ты,похоже,гигант? 🐔",neutral,"['хозяйство', 'учудил,']",,0.0,0.0
