,text,ton,keywords,names,likes,replies
2351,"Жирик часто говорит умные вещи, хоть и прикалывается!",negative,['жирики'],,5.0,0.0
2352,Жирик обосрался от страха перед Платошкиным.,negative,"['страх', 'платошкин']",платошкин,3.0,0.0
2353,Куда мы идём а разве мы идём мы уже 6 год летим в никуда,neutral,"['6 год', 'куда']",,0.0,1.0
2354,30 а не 6,neutral,[],,0.0,0.0
2355,Россия это империя !  И поведение должно соответствовать имперскому!,neutral,"['россия', 'поведение']",,0.0,0.0
2356,Россия выбирать не должна никого!  Россия должна быть особняком сильным и могущественным! Остальные страны на колени!,negative,"['россия', 'остальные страна']",,0.0,0.0
2357,"Может лучше Жириновский рассказал бы людям-про того же депутата Чепу ,которого пригласили в комиссию по противодействию иностранного вмешательства. У НЕГО ШИКАРНЫЙ ПЕНТХАУС В МАЙАМИ,ДОЧКА  ЗАНИМАЕТСЯ БИЗНЕСОМ В ВЕЛИКОБРИТАНИИ,СЫН ТОЖЕ УЧИТСЯ В ЛОНДОНЕ В КОЛЛЕДЖЕ.Где же ваша комиссия по этике?",neutral,"['шикарный пентхаус', 'иностранное вмешательство']",жириновский,3.0,0.0
2358,Все предатели РОССИИ разводить народ. Вы только посмотрите на эти Русские лица 😁😁😁,negative,"['все предатели россии', 'русские лицо']",,1.0,0.0
2359,"Соловьев, ты помет и блевотина.Будешь сидеть на нарах и в буквальном смысле следить за гигиеной хозяина.А всю чем он тебя одарил, мы конфискуем, а если на твоих детей тоже, что-то записано, то тоже сядут на пожизненное.Будете всей семьей отрабатывать твои грехи.",negative,"['твои дети', 'твои грехи']",соловьев,1.0,0.0
2360,Я в пьяном бреду также рассуждаю.,neutral,"['пьяный', 'бреда']",,11.0,0.0
2361,"А ведь Жириновский как всегда, прав,",neutral,"['права', 'жириновский']",жириновский,1.0,0.0
2362,Опять смеются. Через двадцать лет плакать будем,negative,['двадцать лет'],,33.0,2.0
2363,"Не плакать, а праздновать будем!",neutral,[],,2.0,0.0
2364,@Serg Jur взаимные ядерные удары отмечать будешь?,neutral,"['взаимные ядерные удары', 'serg jur']",,2.0,0.0
2365,"таких жополизов соловьевых расстрелять нужно первым.....а Жироновский-это не просто молодец,а все-таки САМЫЙ УМНЫЙ из всего того,что правит Россией,он единственный,кто думает о народе и стране правильночто он говорит не так,а этот клоун соловей,печется только о сывоем кармане...а кто у таких друзья...все подонки и вся мировая мра@@@@зь....гриша виников ковтун василь и им подобные,которых он содержит на зарплате и которым всё оплачивает....а где и кем они работают....нигде и никем и живут в МОСКВЕ,а не у себя .вот и ответ кто есть кто.",negative,"['вся мировая мра@@@@зь....гриша виников', 'такие жополизы соловьевых']",,2.0,0.0
2366,Жирик лучший.,positive,['жирики'],,2.0,0.0
2367,На следующих выборах Буду голосовать за Жириновского больше никого Путин уходит а за этого маленького мальчика Медведева Я не хочу голосовать,negative,"['маленький мальчик медведева', 'следующие выборы']",медведев,1.0,0.0
2368,Прогнозы от этого клоуна Жириновского сколько его знаю столько и шокируют. Они прямо противоположны и само собой вполне могут хоть одна из противоположность сбыться....ну и неизменно - коммунисты во всем виноваты.,negative,"['клоун жириновского', 'сбыться....н']",жириновский,20.0,1.0
2369,смешно,positive,[],,1.0,0.0
2370,"Владимир Вольфович = БРАВО, здоровья, долгих лет жизни.",speech,"['долгие года жизни', 'здоровье']",,1.0,0.0
2371,"Жириновский В.В. умный политик, к нему надо  относиться с уважением и прислушиваться к его речи, грамотный образованный человек.",neutral,"['грамотный образованный человек', 'умный политик']",В В жириновский,2.0,0.0
2372,"Привычный пиар Жириновского , надоело до оскомины в зубах",negative,"['привычный пиар жириновского', 'оскомина']",жириновский,19.0,0.0
2373,"если будет ядерная война между США и Россией, то остатки выжившего человечества будут испытывать невыносимые мучения и в буквальном смысле завидовать мёртвым.",negative,"['ядерная война', 'невыносимые мучение']",,57.0,10.0
2374,"@VLAD Если одновременно Россия и Китай шарахнут по США, будет пролив от Русской Аляски до Мексики.",neutral,"['русская аляска', 'сша']",,1.0,0.0
2375,"В основном пострадает простой народ, а элита закроется в своих бункерах",neutral,"['элита', 'простой']",,0.0,0.0
2376,"Ядерная война необходимо так как она отправит на свалку историй две держимордные страны, США и Россию, которые диктуют свою волю другим странам",neutral,"['две держимордные страны', 'ядерная война']",,1.0,0.0
2377,@Камерон Филлипс а заодно и все остальные страны,neutral,"['все остальные страна', 'филлипс']",,0.0,0.0
2378,"1000jet по маленьким городам и странам не целесообразно бить ядерным оружием, да и не так его много как кажется. Большая часть Уйдёт на военные объекты",neutral,"['ядерные оружие', 'большая часть']",,0.0,0.0
2379,"@Камерон Филлипс вы правда считаете, что сможете жить в условиях ядерной зимы, с бешеным радиационным загрязнением воды и воздуха? Что вы будете употреблять в пищу? Возможно, вы уже пожили и перспектива онкологии в ближайшее после этой войны время вас не страшит, а вот ваши дети? Ядерного арсенала достаточно, чтобы уничтожить планету не один раз. Если вы считаете, что это необходимо, то проведите маленький эксперимент: побудьте без электричества, без канализации и без водопровода у себя в квартире. Это лишь цветочки, но и так долго не выдержите.",neutral,"['бешеный радиационный загрязнение воды', 'ядерное арсенал']",,0.0,0.0
2380,"1000jet да ни какой ядерной зимы не будет, в том числе и бешеного радиационного заражения, так как современные ядерное оружие очень чистое, да и чтобы уничтожить такой город как Москва нужно примерно 4 боеголовки по 150 кт, плюс ко всему медицина в мире довольно на высоком уровне, и знает как помочь при лучевой болезни. Про всякие Хиросимы мне затирать не надо так как 90 построек было сделано из дсп, да и люди не знали что на них упало.",neutral,"['современные ядерное оружие', 'какая ядерная зима']",,0.0,0.0
2381,"@Камерон Филлипс ""современное ядерное оружие очень чистое"" - этого хватает, чтобы оценить степень вашей осведомлённости. похоже вам и невдомёк, что начинка достигла своего максимума примерно 60 лет назад и больше не менялась, а совершенствовались лишь средства доставки её до цели.",neutral,"['современное ядерное оружие', 'средство доставки']",,0.0,0.0
2382,1000jet ядерное оружие испытывалось вплоть да 90 годов 20 века так что перестать развиваться 60 лет назад оно не как не могло,neutral,"['ядерное оружие', '90 годов']",,0.0,0.0
2383,"@Камерон Филлипс после того, как американцы в 50-х, а СССР в 61-м получили управляемую термоядерную реакцию на выходе с безумными 58 МЕГАтоннами (для сравнения - в Хиросиме было примерно 10 КИЛОтонн) все остальные испытания были по сути для форса, больше просто ни к чему, главное - это доставить посылку по адресу. не даром были маратории, в том числе односторонние, они никак не влияли на обороноспособность.",neutral,"['управляемая термоядерная реакция', 'все остальные испытание']",,0.0,0.0
2384,"Красную икру давали, это правда, бутерброд с маслом.",neutral,"['красная икра', 'масло']",,0.0,0.0
2385,"я тебе точно САМ СКАЖУ,ЧТО ВОЙНА БУДЕТ!!! Сейчас идёт подготовка на западе Азии! Там же и начнётся ""3я мировая зачистка"" лет так через 30 -50, даст Бог не раньше. Кульминацией будет СГА vs Китай после Азии. а может и всё вместе,но это вряд ли. \r\nРоссия будет в роли ""смотрящего"" ремня выписывать ближней Европе,всем этим странишкам- подхалимам безхребётным. ВСЁ. Война - это не то,что неизбежна, а НЕОБХОДИМОСТЬ. Китайцы и СГА переплодились до деградационного уровня.Да и народ во всём мире оскотинел уже, зачищать пора",neutral,"['война', 'сга vs']",,1.0,0.0
2386,"Жирику другого боятся надо . Скоро этого липового патриота , вместе с его подельником по договорнякам , Медведом , пнут под зад из власти . Тонко чувствует и настроение народа и властей , и прекрасно маневрирует трепясь на публику то что толпа хочет услышать , в тоже время в парламенте делает то , что от него хочет олигархическая власть . Козёл , спасший Алкаша от импичмента .",negative,"['спасший алкаш', 'олигархическая власть']",,3.0,6.0
2387,А он. Не был у власти идиоты.,negative,"['идиоты', 'власть']",,0.0,0.0
2388,А КТО ИХ ПОД ЗАД ПНЁТ ТЫ ЧТО ЛИ ?   Тебе Зюганов выдал красную куртку ?,neutral,"['красная куртка', 'зюганов']",зюганов,0.0,0.0
2389,@Сергей Шевченко  Я сам её пошил :-),neutral,"['шевченко', 'сергей']",сергей шевченко,0.0,0.0
2390,@Толстых Валерий Я про куртки боевых ребят что на митинге 17 августа рядом с Зюгановым стоящих с желанием рваться в бой за наше счастливое будущее,neutral,"['наше счастливое будущее', 'куртка боевых']",зюганов,0.0,0.0
2391,"@Сергей Шевченко  Мне пох про что ты . Ты мне просто скажи - ты Тарасик или πТарасик ? То есть едрожириновец , у тебя тоже мама русская , папа юрист ? :-)))))",neutral,"['юрист', 'шевченко']",тарасик,0.0,0.0
2392,@Толстых Валерий СЛЫШ Толстый я коммунистов ненавижу больше чем единую  и всех остальных вместе взятых .Это коммунисты развязали гражданскую  раскулачивание террор 37 г голод развал деревни  ГУЛАГ не построили социализм коммунизм развалили СССР  способствовали приходу  ГОРБАЧЁВА ЕЛЬЦИНА ПУТИНА . Всё было в руках КПСС  итог 100 лет развала России,negative,"['коммунисты', '100 лет развала россии']",путин,0.0,0.0
2393,Идиоты,negative,['идиоты'],,1.0,0.0
2394,сборище упырей,negative,['сборище упырей'],,1.0,0.0
2395,"Жёстко, агрессивно но все по делу и в яблочко.\nВсё высшие расы приземлить и уровнять, не хотят-сравнять с уровнем моря.\nА наших чиновников, желательно к стенке. Прав Жирик, толку от них кроме вреда никокого.",negative,"['уровень моря.\\nа', 'права жирик']",,10.0,0.0
2396,"Молодец Жириновский! Только так надо с чиновниками поступать, всё смотрим что на Украине творится, да у нас в стране ещё похлеще. Зайди например на любое предприятие, любой формы собственности, начиная от директора и заканчивая зав. складом в руководстве  все родственники, жена, брат, сват и т.д. это только на вскидку, а если присмотреться...",neutral,"['люба формы собственности', 'любое предприятие']",жириновский,3.0,1.0
2397,Иван Иванов. И все начальнички залазят в рабочий кошелек. Когда уже нажрутся?,negative,"['все начальнички', 'рабочий']",иван иванов,0.0,0.0
2398,Даёшь Советский Союз без коммунистов и прочих иудаистов.,neutral,"['советский союз', 'коммунисты']",,6.0,0.0
2399,"Я знаю чиновников, которые берут взятки, и вот я пойду в прокуратуру и сяду за клевету!",negative,"['чиновники', 'прокуратура']",,103.0,0.0
2400,"Истерика старого клоуна, повеселила.\nТы с кем, старый клоун, собрался гегемонить в Европах?\nНа какой идее ты, 30 лет врущий, собрался народ соединить в нечто целое и способное к достижению какой либо цели, если весь твой визг идёт в свисток, а смысл твоих речей, толстые коты должны жироаать, народ молчать, клоун витийствовать. Это называется фашизм. И вся либералдуремарная партейка туда и катится.",negative,"['народ', 'клоун']",,5.0,0.0
2401,"какая мировая политика, если в своем государстве бардак, одни жулики, воры и клоуны у власти? очередной повод удержания власти, для правящей партии, долой таких клоунов с политики. одни жополизы жириновского в комментариях собрались, хейтите падонки.",negative,"['очередной повод удержания власти', 'одни жополиза жириновского']",,0.0,0.0
2402,Этого козла слушать уже противно,negative,['козёл'],,4.0,0.0
2403,"Угу такие враги что аж в засос до сих пор, деньги все в Америке, уран опять же поставляем до сих пор, а Владимир Вольфович смыть собираеться, не логично как бы не находите? ) так может Китай смоем а? в америке 300 милионов а в Китае 1,5 милиарда или 2.",negative,"['сии поры', 'китай']",владимир вольфович,0.0,0.0
2404,"Соловей тебе быть в аду с бесами , привет с Урала",speech,"['урал', 'соловей']",,1.0,0.0
2405,"Жириновский - типичный аферист. Он  спекулирует и манипулирует народными чаяниями и этим набирает голоса. И,как правило, за него голосует неискушенная молодежь и безграмотные.Он набирает погрешность в голосах, которая постоянная. Единственный его конкурент -  компартия,представители которой гораздо реже появляются на федеральных каналах,чем Жириновский и либералы.",negative,"['жириновский', 'федеральные каналах,ч']",жириновский,8.0,1.0
2406,Да кто за кого голосует..всё заранее понятно.,neutral,[],,0.0,0.0
2407,Соловьев сказочный долбаеб.,negative,['соловьев'],,0.0,0.0
2408,Помет,neutral,['пометы'],,1.0,0.0
2409,Вот поэтому у нас и дума иполитика непонятна как жириновский,neutral,"['дума иполитика', 'жириновский']",,63.0,13.0
2410,"""непонятна"" твоя орфография ....Писать грамотно научись прежде чем умничать.",neutral,['твоя орфография'],,0.0,0.0
2411,@Kremlebot Che мне 80 лет позно уже сынок,neutral,"['kremlebot che', '80 лет']",,1.0,0.0
2412,@Евгения Быкова поздно умничать?,neutral,['евгений быкова'],евгений быков,0.0,0.0
2413,@Kremlebot Che но ты же умный?значит читаеш между строк!?,neutral,"['kremlebot che', 'читаеш']",,1.0,0.0
2414,"@Евгения Быкова Наличие элементарных знаний правописания, для вас это ""умный"" ? Упрекает Жириновского а сама не умнее валенка....",neutral,"['элементарные знания правописания', 'евгений быкова']",жириновский,0.0,0.0
2415,"@Евгения Быкова Может ,по этому, у нас ""и дума иполитика непонятна"" ?",neutral,"['евгений быкова', 'дума иполитика']",могущий,0.0,0.0
2416,@Kremlebot Che так ведь валенки не заменимая вешь в зимнию стужу😀,neutral,"['kremlebot che', 'стужа']",,1.0,0.0
2417,"@Евгения Быкова Вот - вот, вижу, это ваша область......",neutral,"['евгений быкова', 'ваша область']",евгений быков,1.0,0.0
2418,"@Kremlebot Che да сваленками все понятно,а вот с думой сложнее как исполитикой.Сейчас куда не плюнь попадеш в пол тика 😜😎",skip,"['пол тика', 'все понятно,']",,2.0,0.0
2419,"@Евгения Быкова какой то набор смыслов. Сформулируйте, пожалуйста вашу мысль, внятно.",neutral,"['набор смыслов', 'евгений быкова']",евгений быков,1.0,0.0
2420,@Kremlebot Che Я подумаю как это зделать😴☝,neutral,['kremlebot che'],,0.0,0.0
2421,"Евгения Быкова , внимательно слушайте Жириновского - всё так, как он говорит,  так и будет.",neutral,"['евгений быкова', 'жириновский']",жириновский,0.0,0.0
2422,"@Ирина Комаренко Жириновский очень хочет чтобы так было как он говорит.Но будет так как  захочат небеса.Они уже нам дают знаки что делать,как сбереч природу и себя",neutral,"['сберечи', 'природа']",жириновский,0.0,0.0
2423,"Жириновский - трепло пустоголовое! Одни лозунги - зарплаты по 3 тысячи долларов, каждой женщине по мужику! Всех расстрелять! Всех посадить! Всех запугать! Дебил продажный!",negative,"['3 тысячи долларов', 'одни лозунги']",жириновский,0.0,0.0
2424,"Согласна с Жириновским, живу на  Северном Кавказе.",neutral,"['северный кавказ', 'жириновский']",жириновский,2.0,1.0
2425,он в основном про южный Кавказ говорит. Перебирайтесь потихоньку на близкий сердцу Восток.,neutral,"['южный кавказ', 'близкий сердце']",,0.0,0.0
2426,"ДА ! Царизм  был хорош ! Жаль , только .что только для 3 % населения России ! ХВАТИТ ИДЕАЛИЗИРОВАТЬ царизм !",negative,"['царизм', 'население россии']",,0.0,0.0
2427,ТО ЧТО НАРОД РОССИИ ХОЧЕТ УСЛЫШАТЬ — ЭТО ВСЕГДА НА УСТАХ ЖИРИНОВСКОГО !!! / ШИКО ПЕРВЫЙ ИЛИ ЖИРИК ПЕРВЫЙ/,neutral,"['уста жириновского', 'народ россии']",,0.0,0.0
2428,"Жирик вопроизводит истерику либерастической тусовки, интересы которой он представляет! Припекло тварей, патроны из США перестали прикрывать... Жирик - бессменный слуга АНБ США на протяжении трёх десятков лет! Ветеран подрывной деятельности против России! Хорошо отрабатывает получаемые баксы...",negative,"['сша', 'жирики']",,0.0,0.0
2429,"Грузия это самая коррумпированная Республика СССР и правдо вся грязь шла от туда, но не надо думать про весь Кавказ в российском Кавказе проживают порядочные гражданин, а чиновники у нас все оденаковые.",negative,"['самая коррумпированная республика ссср', 'российский кавказ']",,4.0,0.0
2430,если и разогнать так твою партию партию прос...ок....................,neutral,"['твоя партия', 'партия прос...ок']",,4.0,0.0
2431,"А жириновский во многом прав,правда неясно-почему он так ненавидит КПСС, ну были иногда перегибы,но в основном народ жил неплохо пока не вылезли предатели...",negative,"['предатели', 'прав,правда']",,6.0,2.0
2432,"Потому и ненавидит . За 30 лет что он у власти народ в нищету загнали , уничтожают постепенно , а при коммунистах только страна развивалась .",negative,"['30 лет', 'страна']",,1.0,0.0
2433,Кто жил не плохо?,neutral,[],,0.0,0.0
2434,Да Жириновский прав про Кавказ .Живу в МинВодах,neutral,"['жириновский прав', 'минводы']",жириновский,3.0,0.0
2435,Какой редкий придурок....,negative,['какая редкий придурок'],,1.0,0.0
2436,"Грустно это слышать,но Живиновский прав.",negative,['живиновский права'],,3.0,0.0
2437,"Жириновцы-партия торгашей и мелких лавочников!От засилья капитализма,страдает не только народ России но и весь мир,власть капитала это власть барыг,а им кроме барыша(золотого тельца)ничего святого нет.Но они боятся гнева народного ибо каждый из них лишь смазка для нашего штыка!Чуете сракой как сверкает сталь...??",negative,"['мелкие лавочников!от засилья', 'власть барыг,а им']",,5.0,0.0
2438,Жирновский-пророк в нашем отечестве...,neutral,"['наш отечество', 'жирновский-пророк']",,2.0,0.0
2439,"При царе был шут, скоморох. Его уважали и боялись, в каком бы глупом амплуа он не прибывал. Ему можно было говорить правду прямо в лицо царю и всем вельможам...",negative,"['царь', 'глупый амплуа']",,350.0,41.0
2440,"Вы правы, Жириновский умнейший политический деятель!",negative,"['умнейший политический деятель', 'жириновский']",жириновский,13.0,0.0
2441,Ш,neutral,['ш'],,3.0,0.0
2442,"@ZiZi Ялынич \nчто он умного сделал в политике? какие проблемы разрулил своим словом и делом?\nкроме трепатни с экрана (а ля Хрущев с тапком), и дурацких законопроектов в парламенте (боже царя храни), никаких дел за ним не знаю.",negative,"['никакие дела', 'какие проблема']",хрущев,35.0,0.0
2443,"@ZiZi Ялынич Дебил он ""умнейший""!\nА в советское время, в детских садах на Дальнем Востоке дети действительно обжирались и красной и черной икрой! Кроме икры был ище только хлеб из американского зерна, не было ничего другого чем кормить детей! А потом, поврослев, эти бывшие дети всю жизнь ненавидили икру!\r\nА то, что Жирик дебил, это всем ясно!",negative,"['дети', 'дебил']",жирика,24.0,0.0
2444,@Мата Космата сам ты дебил,negative,"['мат', 'дебил']",,4.0,0.0
2445,"@Владимир Белкин Твой собрат, да?",neutral,"['твой собрат', 'владимир']",владимир белкин,6.0,0.0
2446,"@ZiZi Ялынич он дебил но хитрый, еврей",skip,"['ялынич', 'еврей']",,12.0,0.0
2447,"@ZiZi Ялынич ох и хитрый жук, так ведь ничего конкретного не предложил",negative,"['хитрый жук', 'ялынич']",,9.0,0.0
2448,"это очень грамотный политик, можно сказать единственый,кто режит матку правду, много это кому не нравица, а что было при царе, тобы щас пол россии с десятикилограмовыми медалями ходили!",negative,"['пол россии', 'грамотный политик']",,2.0,0.0
2449,Слишком шикарна для Жирика эта должность!  Шут должен был говорить только правду!,negative,"['шут', 'правда']",,8.0,0.0
2450,::улыбаюсь::)))),positive,[],,1.0,0.0
2451,какая там правда?????? пукинский глашатай-выпердыш,neutral,['пукинский глашатай-выпердыш'],,5.0,0.0
2452,"@Мата Космата Жирик психопат, его лечить надо\nв дурке, а его по ТВ показывают...",negative,"['тв', 'психопат']",жирика,6.0,0.0
2453,"@Александр Ширшов Дык, все российское  ТВ одна большая дурка вместе со всей Россией, поэтому и показывают! Нормальных в России, как сказал сам Соловьев не более 2%!",negative,"['одна большая дурка', 'все российское тв']",соловьев,2.0,0.0
2454,"@Светлана Викторовна очень очень хитропродуманный, всегда льет водичку на свою мельницу... всю жизнь в политике только ловирует..... Никакой от него реальной конкретики в делах!!....",negative,"['реальная конкретика', 'вся жизнь']",светлана викторовна,6.0,0.0
2455,"@ZiZi Ялынич ,,,,,,,,,,,,,,,,,,,,,,,,,А что УМНОГО предложил Жириновский??? Ну стоит этот СКАЗОЧНЫЙ ДЕБИЛ и делит территорию Украины!!!  Мудак!!!  Посмотрите на территорию РФ:  нет ни системы канализации, ни водопровода, ни газопровода, ни дорог. ни тротуаров!!! Если бы Жириновский был УМНЫЙ, то написал бы и предложил программу  обустройства страны, а это построение заводов по производству стройматериалов: кирпича., шлакоблоков, бетонных плит, построение жилья, животноводческих ферм и птицефабрик, выращивание продуктов питания и кормов для животных и птицы!!! \n   А что  ""умного"" предлагает этот СКАЗОЧНЫЙ ДЕБИЛ ???  Жириновский - это ПРОФЕССИОНАЛЬНЫЙ ЖОПОЛИЗ, которые только и может петь песни во славу царя!!!  Но РАБАМ, ХОЛУЯМ, ХОЛОПАМ это нравится!!!  Значит все будет БЕЗ ИЗМЕНЕНИЙ - НИЩЕТА, ГОЛОД и ТУМАННОЕ, НЕ ПОНЯТНОЕ БУДУЩЕЕ ДЕТЕЙ и ВНУКОВ!!!  \n    Очень странно, что этого СКАЗОЧНОГО ДЕБИЛА считают  УМНЫМ!!!  Это СМЕШНО!!!  Но это ваше ПРАВО!!!",negative,"['сказочный дебил', 'жириновский']",жириновский,7.0,0.0
2456,"@Pechkin Vanaytka все политики, вся ГД режут на КАМЕРУ правду-матку!!! Все до одного радеют на нас..... (не будьте наивны на счет Жириновского особенно)......",negative,"['счёт жириновского', 'все политика']",жириновский,3.0,0.0
2457,@князь ян-алеев ВЕРНО. ВСЕ В ТОЧКУ.,neutral,"['князь ян-алеев', 'точка']",,1.0,0.0
2458,"@Алим Сейдаметов Вы полностью правы. Он столько лет в политике при его хваленом уме, почему бы не принести пользы этой стране? Сейчас до крови бьется за Дальний Восток, чтобы там были везде только ЛДПР (так как по его словам, территорию в РФ они всю поделили меж собой).... Он везде все делает в своих интересах, просто так он бы за ДВ не бился до посинения, чего-то они с ЕДРОСАМИ задумали....",negative,"['хвалёный ум', 'дальний восток']",алима сейдамет,3.0,0.0
2459,"Для@Inna Miroslavskaya ,,,,,,,,,,,,,,,,,,,,,,,,,К ОГРОМНОМУ СОЖАЛЕНИЮ в ГосДурке НИ КТО НЕ ПРЕДСТАВЛЯЕТ ИНТЕРЕСЫ ГРАЖДАН!!! Граждане РФ ЛИШЕНЫ ПРАВ на ВЫБОРЫ, на СВОБОДУ СЛОВА!!! Да и БОРОТЬСЯ за свои права граждане НЕ ГОТОВЫ!!!  Разве это МАЙДАН???  На Майдане должны быть выдвинуты  ЖЕСТКИЕ ТРЕБОВАНИЯ К ВЛАСТИ !!! А кричать, что Путин вор, да об этом знают в самой глухой африканской стране!!!  Народ должен дать ЖЕСТКУЮ ОЦЕНКУ каждому депутату и НЕ  К ПРИГОДНЫМ ДОЛЖНО БЫТЬ ТРЕБОВАНИЕ ВМЕСТЕ с лилиПутины УБРАТЬСЯ из ВЛАСТИ!!! Требование должно быть настолько ЖЕСТКИМ, чтобы они даже боялись  остаться в РФ!!!  Именно такой страх испытывал Янукович, который бежал из Украины не успевая на ходу менять обделанные памперсы!!!",negative,"['требование', 'майдан']",янукович,5.0,0.0
2460,"Ivan Frolov: При царя скоморохов уже не было. Остались шуты.  Скоморохов истребили, изгнали. А жаль. Самые лучшие в мире сатирики.",negative,"['царь скоморохов', 'ivan frolov']",,1.0,0.0
2461,@Pechkin Vanaytka мне больше (нравятся килограммы),positive,"['pechkin vanaytka', 'килограммы']",,0.0,0.0
2462,@ZiZi Ялынич У него раздвоение личности! Вы послушайте что он говорит! И в СССР было хорошее и в царской России хорошее! Так ты крестик сними или трусы надень! Шизик! СССР у него без коммунистов! Ха-ха-ха!,negative,"['ссср', 'царская россия']",,3.0,0.0
2463,Только на такой передаче его и нужно показывать по зомбоящику!!!!,neutral,"['такая передача', 'зомбоящик']",,1.0,0.0
2464,"Шутов для царя выбирали и они были умнее, даже самого царя. И в шутках они могли приподносить очень разумные идее. А Жириновский Ваш, шут в обратном смысле, он преподносит идеи те, которые народу нравятся, а основному народу нравятся идеи, которые призывают только для себя и только для своей страны, а эти идеи совсем не правильные, потому что, правильно это когда мы живём не ради себя, а ради всех и всего человечества. Если все страны мира будут помогать друг другу, а не жить за счёт других стран, то и будет порядок в стране и во всём мире и не будет войн и разборок.",negative,"['идея', 'страна']",ваш,1.0,0.0
2465,@Мата Космата иуда соловьев наверное имел под этими 2% евгеев?)),neutral,"['соловьев', 'мат']",,1.0,0.0
2466,"жирик выживший из ума старый придурок и параноик.пристрелить,как бешенную собаку!",negative,"['старый придурок', 'бешенная собака']",,5.0,0.0
2467,@ZiZi Ялынич в чем?умении языком болтать?не решить ни одной проблемы?,neutral,"['одна проблема', 'ялынич']",,1.0,0.0
2468,Россию управляет Евреи вся верхушка вся богатство Росс ....,negative,"['вся верхушка', 'вся богатство']",,1.0,0.0
2469,Комедианты!!!!!!!!!!,neutral,['комедианты'],,1.0,0.0
2470,выходите на ринг берите перчатки ! И деритесь Соловьёв С Каким Каким-нибудь олигархом,neutral,"['какие какие-нибудь олигарх', 'соловьи']",,1.0,0.0
2471,@ZiZi Ялынич жертва абборта- жирик!,skip,"['жертва абборта', 'ялынич']",,2.0,0.0
2472,"Уберите этого Жирика, надоел пустомеля.",negative,"['пустомеля', 'жирика']",жирика,1.0,0.0
2473,"@Ludmila Segeda Люся,может лучше тебя пристрелить как бешеную собаку? 99 и 9% даже не заметят что тебя не стало..",neutral,"['бешеная собака', 'ludmila segeda']",люся,0.0,0.0
2474,"Дура ты ира, дура...",negative,"['дура', 'ир']",,1.0,0.0
2475,@Pechkin Vanaytka супер!👍,positive,['pechkin vanaytka'],,0.0,0.0
2476,"@Inna Miroslavskaya Вот я и думаю, может ВВЖ к нам в Хабаровский край метит в губернаторы на следующий срок или что еще другое🤔 у нас ведь реально победила ЛДПР. А я лично - за справедливую многопартийность, хотя бы по местам!",neutral,"['хабаровский край', 'справедливая многопартийность']",,1.0,0.0
2477,DivashkO Volt ему не дают просто сделать.,neutral,['divashko volt'],,0.0,0.0
2478,@Алим Сейдаметов Он вообще не понятный чего он хочет.Все плохие а хорошего предложить не может только всех пугает то войной то тюрмой.,negative,"['алим сейдаметов', 'тюрма']",алима сейдамет,0.0,0.0
2479,ТАК ВЫ ПРО ПОЛУЖИДКА ЖИРИКА И ГОВОРИТЕ...,neutral,['жирика'],,0.0,0.0
2480,Жириновский работает на ВПК США. \n А Россия надорвётся как СССР,neutral,"['сша', 'ссср']",жириновский,0.0,0.0
2481,"В случае конфликта, Жириновский первым побежит сдаваться...кому угодно.",neutral,"['случай конфликта', 'жириновский']",жириновский,7.0,0.0
2482,Россия - Европа или Азия? ..Россия - то  центр.Всё остальное вокруг.,neutral,"['россия', 'европа']",,75.0,29.0
2483,Россия -- Азиопа !,neutral,"['россия', 'азиоп']",,6.0,0.0
2484,"Центр попы, из дырочки газ хреначит.",neutral,"['центр', 'попы']",,5.0,0.0
2485,"Россия- окраина Европы и окраина Азии. Тьмутаракань , конец цивилизации .",neutral,"['окраина европы', 'окраина азии']",,5.0,0.0
2486,"@Фагот Коровьев А где ""бегемота ""то потерял,брат.Хотя не брат ты мне..и даже  не товарищ..ты просто  ""фагот кАровьев ""..и место твоё  даже не рядом с Русью Великой..",negative,"['фагот', 'товарищ..ты']",каровьев,0.0,0.0
2487,"@Александр Мальц Рядом с мерзкой рашкой место Азазелло , он поможет Путину и Гундяеву уничтожить Империю Зла --,, Россию"", Великую кучу гавна .",negative,"['мерзкая рашка', 'империя зла']",гундяев,3.0,0.0
2488,"@вася васечкин Были бы свои ,не платили бы дань Великой Чечне , а теперь ещё и Крымскому Ханству",negative,"['крымский ханство', 'великая чечня']",,3.0,0.0
2489,"@Фагот Коровьев жалко тебя,ущербного",negative,"['фагот', 'коровьев']",коровьев,0.0,0.0
2490,"@Александр Мальц Саша , ты добрый мальчик .Глупый , но добрый.",positive,"['добрый мальчик', 'саша']",саша,1.0,0.0
2491,@А. Schwab А у тебя дерьмо херачет,negative,"['дерьмо херачет', 'schwab']",,0.0,0.0
2492,@Фагот Коровьев раз есть конец значит будет начало. У вас наоборот скоро будет конец. Понял лапоть?,neutral,"['конец', 'фагот']",коровьев,0.0,0.0
