"id","author","authorLink","authorThumb","text","likes","time","timestamp","edited","hasReplies","repliesToken","numReplies","reply.id","reply.author","reply.authorLink","reply.authorThumb","reply.text","reply.likes","reply.time","reply.timestamp","reply.edited"
,,,,,,,,,,,,"Ugw9arxwYb3sppChAKt4AaABAg.8xzNPYXjkIV8xzQJXkPeSW","Анатолий Анатолий","/channel/UCxVuZqimVA5h2uIYAKEtJhQ","https://yt3.ggpht.com/a/AGF-l78yeQCpQn0RaobBbE0Zjy6BtuqmJgfEmO0JTw=s32-c-k-c0xffffffff-no-rj-mo","и да кстати забыл спросить .Уйдет путин и кто должен прийти к власти？кто ？кобыла собчак？клоун жириновский？западный грантоед навальный？колхозник зюганов？или явлинский который вместе с гайдаром немцовым и прочей либерастней всю страну ваучерами кинули？кто？",0,"3 months ago",1566541988829,false
,,,,,,,,,,,,"Ugw9arxwYb3sppChAKt4AaABAg.8xzNPYXjkIV8xzWR6XmT30","валера рудаманов","/channel/UCCYz-Z0eN91lLt3Ie_dGBtQ","https://yt3.ggpht.com/a/AGF-l7-VDzAU1p9Mk87gitl7a3qJejei3RSdp84A=s32-c-k-c0xffffffff-no-rj-mo","@Анатолий Анатолий байден",0,"3 months ago",1566541988830,false
,,,,,,,,,,,,"Ugw9arxwYb3sppChAKt4AaABAg.8xzNPYXjkIV8xzWlYclvdZ","Michael Fents","/channel/UCAweC5k3IjRIVXb5V_-QP0Q","https://yt3.ggpht.com/a/AGF-l7_rclaVPWfTdRti2OmdIDjC4VDpWZ3ruIpLIQ=s32-c-k-c0xffffffff-no-rj-mo","Анатолий Терентьев кто, если не царь, ага",0,"3 months ago",1566541988831,false
,,,,,,,,,,,,"Ugw9arxwYb3sppChAKt4AaABAg.8xzNPYXjkIV8y03PR91rEl","Не бритый олень","/channel/UCZ9ZakydT4w0hzwNzSmBY_g","https://yt3.ggpht.com/a/AGF-l79CH-DbHobDui2uKEDF4abOs3w669msFhzOZw=s32-c-k-c0xffffffff-no-rj-mo","@Анатолий Анатолий Бондаренко Николай, Владислав Жуковский, Грудинин, Николай Платошкин, А Навальный будет расследовать коррупционные схемы и отлавливать олигархов и чинуш",0,"3 months ago",1566541988832,false
,,,,,,,,,,,,"Ugw9arxwYb3sppChAKt4AaABAg.8xzNPYXjkIV8y03e4Er9JQ","Не бритый олень","/channel/UCZ9ZakydT4w0hzwNzSmBY_g","https://yt3.ggpht.com/a/AGF-l79CH-DbHobDui2uKEDF4abOs3w669msFhzOZw=s32-c-k-c0xffffffff-no-rj-mo","@валера рудаманов я простой работяги, трое детей, у нас в республике зп 10-20 т р, квартплата в трешке 7.тр, слава Сказочному",0,"3 months ago",1566541988833,false
"UgyBb7ut3NbsdHetniV4AaABAg","Maria Klevanets","/channel/UC0zMZgilXd5prC7Gm8FZYTg","https://yt3.ggpht.com/a/AGF-l7-x6LQT6px_jdTIM4rDYostESmCDorQ8DjXNw=s48-c-k-c0xffffffff-no-rj-mo","н-да,...в России раскачивают ситуацию...как всё знакомо...",51,"3 months ago",1566541982533,false,true,"EkQSC3ZnSVN6ZlhFa3BBwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd5QmI3dXQzTmJzZEhldG5pVjRBYUFCQWciAggAKhhVQ1BrRHZhS1Y2dTZGZ002NTBBMHBkQ0EyC3ZnSVN6ZlhFa3BBQAFICg%3D%3D",17,,,,,,,,,
,,,,,,,,,,,,"UgyBb7ut3NbsdHetniV4AaABAg.8xzNFDDwL418y-KMtbcf3z","Оксана Суханова","/channel/UChVBp7scSicFK1I1Ufg3iYQ","https://yt3.ggpht.com/a/AGF-l7-L8RCLAxebCr8BsgEoytta7btMtRpALXeUnA=s32-c-k-c0xffffffff-no-rj-mo","ТВОЙ путин И РАСКАЧИВАЕТ! ОДИНОКАЯ ТЫ НЕДОТРАХАННАЯ СТАРАЯ ЖЕНЩИНА - БЕДА РОССИИ.....",5,"3 months ago",1566541988671,false
,,,,,,,,,,,,"UgyBb7ut3NbsdHetniV4AaABAg.8xzNFDDwL418y0-4ZnmZfn","Софья Воскресенская","/channel/UC0nB1MlheiScql1cRyKe52g","https://yt3.ggpht.com/a/AGF-l79bAeysW2G5uNlOnV3-P2JkJCtI07OExnbNRw=s32-c-k-c0xffffffff-no-rj-mo","@Оксана Суханова ""одинокая, недотраханная, старая"" - во-первых, откуда такая уверенность, во-вторых, и это ваши аргументы?? Я не согласна с репликой этой женщины, но ваша реплика выдаёт в вас типичное быдло.",11,"3 months ago",1566541988672,false
,,,,,,,,,,,,"UgyBb7ut3NbsdHetniV4AaABAg.8xzNFDDwL418y00nacdDBg","Слава Н","/channel/UCrnTpRYY9VlTYrCc1JUKYUA","https://yt3.ggpht.com/a/AGF-l79jkYyL7APsYbV_FUvMIcHL9whLb_9jnBgRuQ=s32-c-k-c0xffffffff-no-rj-mo","если постоянно смотреть Соловьева то будет казаться именно так. К счастью,  а может и к сожалению, реальность совсем другая. Есть конституция, а есть власть, которая плюет на нее. И все, кто вышли в субботу защищали свои конституционные права за право на выбор и право на мирные собрания. Пусть Солоьвев покажет как избиркомы абсолютно незаконно не допустили кандидатов, как наплевали на тысячи избирателей, как полиция задерживали людей еще до начала мероприятия, просто так винтила людей, ломала ноги, руки, били лицом в асфальт. Сотни зверских задержаний и избиений, а в ответ что нашел Соловьев? Брошеный кусочек асфальта, мусорку и шлепок росгвардейцу? Почему же он не показал как Омон бьет мирно стоящих людей дубинками? Если бы так нарушили избирательные права людей во Франции, они бы после себя сожженную землю оставили, а у нас люди пришли мирно протестовать ( что по конституции разрешено!!!?!) и их за это избивают! Где закон, я хочу у вас лично спросить?!? Кто раскачивает ситуацию в стране, ответьте пожалуйста?",9,"3 months ago",1566541988672,false
,,,,,,,,,,,,"UgyBb7ut3NbsdHetniV4AaABAg.8xzNFDDwL418y05g-bNoif","Оксана Суханова","/channel/UChVBp7scSicFK1I1Ufg3iYQ","https://yt3.ggpht.com/a/AGF-l7-L8RCLAxebCr8BsgEoytta7btMtRpALXeUnA=s32-c-k-c0xffffffff-no-rj-mo","@Софья Воскресенская никаких церемоний с мразями и ПРОПАГАНДОНАМИ",4,"3 months ago",1566541988673,false
,,,,,,,,,,,,"UgyBb7ut3NbsdHetniV4AaABAg.8xzNFDDwL418y2ELkEzNvs","Василиса Южина","/channel/UCpo_Xj71iGcvfBYZHLDBPYQ","https://yt3.ggpht.com/a/AGF-l7_tv-zizB9jDO9Rl_5MYhBoEJElU9BgjeeYhg=s32-c-k-c0xffffffff-no-rj-mo","@Слава Н Такие как ты и раскачивают.",3,"3 months ago",1566541988673,false
,,,,,,,,,,,,"UgyBb7ut3NbsdHetniV4AaABAg.8xzNFDDwL418y2SDJVbef4","Слава Н","/channel/UCrnTpRYY9VlTYrCc1JUKYUA","https://yt3.ggpht.com/a/AGF-l79jkYyL7APsYbV_FUvMIcHL9whLb_9jnBgRuQ=s32-c-k-c0xffffffff-no-rj-mo","@Василиса Южина не придумывайте",0,"3 months ago",1566541988674,false
,,,,,,,,,,,,"UgyBb7ut3NbsdHetniV4AaABAg.8xzNFDDwL418y2ZeloU3HV","Антон Маркин","/channel/UCL0Oe2zgQav_EMoKt9FqiCA","https://yt3.ggpht.com/a/AGF-l78SwvL04QFVrjjaf2DwyBMJPKt8xiYK54ayBQ=s32-c-k-c0xffffffff-no-rj-mo","@Василиса Южина такие как ТЫ и раскачивают!",1,"3 months ago",1566541988674,false
,,,,,,,,,,,,"UgyBb7ut3NbsdHetniV4AaABAg.8xzNFDDwL418y2_68SKAal","Василиса Южина","/channel/UCpo_Xj71iGcvfBYZHLDBPYQ","https://yt3.ggpht.com/a/AGF-l7_tv-zizB9jDO9Rl_5MYhBoEJElU9BgjeeYhg=s32-c-k-c0xffffffff-no-rj-mo","@Антон Маркин Я не придумываю и не раскачиваю. Сказать больше нечего? Тогда лучше жевать, чем говорить.",0,"3 months ago",1566541989377,false
,,,,,,,,,,,,"UgyBb7ut3NbsdHetniV4AaABAg.8xzNFDDwL418y2_NBihTDf","Ира Изосимова","/channel/UCL_1q4DDHCkM8mGbI2hlHtw","https://yt3.ggpht.com/a/AGF-l78p6BEvf5HE19V60htDI2rdJ9J1AYRRzepCMw=s32-c-k-c0xffffffff-no-rj-mo","@Софья Воскресенская Все верно .Это типичные неудачники по жизни.Вечно ноющие и всем недовольные .Но к сожалению буйные.В психушку парочку посадить ,другим не повадно будет.",2,"3 months ago",1566541989378,false
,,,,,,,,,,,,"UgyBb7ut3NbsdHetniV4AaABAg.8xzNFDDwL418y2cpx_avhx","Софья Воскресенская","/channel/UC0nB1MlheiScql1cRyKe52g","https://yt3.ggpht.com/a/AGF-l79bAeysW2G5uNlOnV3-P2JkJCtI07OExnbNRw=s32-c-k-c0xffffffff-no-rj-mo","@kuart arratonov мать моя, ну и долбоеб же ты))) Это моё настоящее ФИО и фото, могу дать ссылку на свои соцсети, а у тебя похоже паранойя граничащая с шизофренией, или просто озлобленный дегенерат по жизни.",3,"3 months ago",1566541989379,false
,,,,,,,,,,,,"UgyBb7ut3NbsdHetniV4AaABAg.8xzNFDDwL418y2cw1AHQ5C","Софья Воскресенская","/channel/UC0nB1MlheiScql1cRyKe52g","https://yt3.ggpht.com/a/AGF-l79bAeysW2G5uNlOnV3-P2JkJCtI07OExnbNRw=s32-c-k-c0xffffffff-no-rj-mo","@kuart arratonov https://m.facebook.com/sofya.voskresenskaya?ref=bookmarks на изучай, дебилушка",0,"3 months ago",1566541989380,false
,,,,,,,,,,,,"UgyBb7ut3NbsdHetniV4AaABAg.8xzNFDDwL418y32YPB-LbJ","Зоя Тюшляева","/channel/UCayh2S2xESqG0Jnpy7Uid_Q","https://yt3.ggpht.com/a/AGF-l79W4vJ_SwyvTdLjzar0wOpUil8NfaCSC3LZ6g=s32-c-k-c0xffffffff-no-rj-mo","@Слава Н а ты кто такой, чтобы тебе отвечали беги потроха догоняй он вам уже остаточно прощевайте сказал с самолётом денег ку ку",0,"3 months ago",1566541989380,false
,,,,,,,,,,,,"UgyBb7ut3NbsdHetniV4AaABAg.8xzNFDDwL418y35MQAEz8p","Слава Н","/channel/UCrnTpRYY9VlTYrCc1JUKYUA","https://yt3.ggpht.com/a/AGF-l79jkYyL7APsYbV_FUvMIcHL9whLb_9jnBgRuQ=s32-c-k-c0xffffffff-no-rj-mo","@Зоя Тюшляева ну если вам ответить нечего значит и правды за вами нет, живете в своих иллюзиях, и других нормальных людей за собой в бездну тяните.",1,"3 months ago",1566541989381,false
,,,,,,,,,,,,"UgyBb7ut3NbsdHetniV4AaABAg.8xzNFDDwL418y35fNAMo7-","Слава Н","/channel/UCrnTpRYY9VlTYrCc1JUKYUA","https://yt3.ggpht.com/a/AGF-l79jkYyL7APsYbV_FUvMIcHL9whLb_9jnBgRuQ=s32-c-k-c0xffffffff-no-rj-mo","@Зоя Тюшляева кремлебот наверное",0,"3 months ago",1566541989382,false
,,,,,,,,,,,,"UgyBb7ut3NbsdHetniV4AaABAg.8xzNFDDwL418y3FQsJ1Y9T","Павел Полугниль","/channel/UCGr543y3CbKWxEahf2kgqlg","https://yt3.ggpht.com/a/AGF-l78XALFJMMl_IzMVxxYUCJh4Oii8sFgcjz18Og=s32-c-k-c0xffffffff-no-rj-mo","@Слава Н кого не законно не допустили к выборам? уж не Навального ли?",1,"3 months ago",1566541989382,false
,,,,,,,,,,,,"UgyBb7ut3NbsdHetniV4AaABAg.8xzNFDDwL418y3dp5NmcCD","Лидия Бех","/channel/UCHqF3ZJxkWnWWvdxVMBLH5w","https://yt3.ggpht.com/a/AGF-l78ZgAt1ktpKyABNoLsdSkLXnVY_lVWMbXEOVQ=s32-c-k-c0xffffffff-no-rj-mo","@Павел Полугниль Собчак допустили и что? Вся страна хотела перемен, но за Собчак все равно не пошла",1,"3 months ago",1566541989383,false
,,,,,,,,,,,,"UgyBb7ut3NbsdHetniV4AaABAg.8xzNFDDwL418y5B1sMsXcK","Павел Полугниль","/channel/UCGr543y3CbKWxEahf2kgqlg","https://yt3.ggpht.com/a/AGF-l78XALFJMMl_IzMVxxYUCJh4Oii8sFgcjz18Og=s32-c-k-c0xffffffff-no-rj-mo","@Лидия Бех не вся страна, а только те, кто не голосовал за Путина. А это меньшинство",0,"3 months ago",1566541989383,false
"UgzYaCrvh2yExr4avpF4AaABAg","ALIHAN ABBASOV","/channel/UCWj0jy2L7ZnKHpy9fZUgorA","https://yt3.ggpht.com/a/AGF-l7_0PoLFRiLpzheUcZe7g9X0zzaLB9IM_doD1A=s48-c-k-c0xffffffff-no-rj-mo","Гестапа своем репертуаре !!! Ворчите ворчите про Украину !!! Соловьева по моему только нет про Сибирь говорит или обсуждат !!! Сибирь горить люди пострадают !!!",1,"3 months ago",1566541982533,false,false,,,,,,,,,,,
"UgwvgLqRE5TWYf_dZ-F4AaABAg","Дмитрий Танцюра","/channel/UCzh5UNTiOOxM_LzX4oCeaLQ","https://yt3.ggpht.com/a/AGF-l7_emMWBrsLya3xf0hjGUfUE6XIAX8DhEMkbfg=s48-c-k-c0xffffffff-no-rj-mo","У меня кума тёща кабинки для сбора рейтингов и кабаре имеет  . А я профсоюз дворников мучу , грязно как-то вы меня живущим видеть хо те .",0,"3 months ago",1566541982534,false,false,,,,,,,,,,,
"Ugwipy84rakhMZoFIQl4AaABAg","Житель России","/channel/UCb3mS-haFQ38ffEL2CDSTng","https://yt3.ggpht.com/a/AGF-l78MycDtMg3JcACuePkhvnWzWzBq-WfTgTQY_g=s48-c-k-c0xffffffff-no-rj-mo","шапиро - ты мерзкая бездарная пропагандонская тварь!!! ты и все твои единоверцы ведут Россию к гражданскому противостоянию!!! Но  когда придет время - съебаться в Италию ты не успеешь!",4,"3 months ago",1566541982535,true,true,"EkQSC3ZnSVN6ZlhFa3BBwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd3aXB5ODRyYWtoTVpvRklRbDRBYUFCQWciAggAKhhVQ1BrRHZhS1Y2dTZGZ002NTBBMHBkQ0EyC3ZnSVN6ZlhFa3BBQAFICg%3D%3D",4,,,,,,,,,
,,,,,,,,,,,,"Ugwipy84rakhMZoFIQl4AaABAg.8xzMqC6gCq58xzNxrWr60M","Алексей Павлов","/channel/UCuxM58XdSKbTOF_87YGmzEg","https://yt3.ggpht.com/a/AGF-l79NL68zoXe1DN9lUI6LLLheoF_zJZ95EOfJNQ=s32-c-k-c0xffffffff-no-rj-mo","Странно, когда прочитал ваше произведение, оно начиналось ""соловей -"", а когда решил написать свой отклик соловей поменялось на ""шапиро"" - какие вы однако двуличные!! И нашим и вашим - кто заплатит, тому и спляшем??",0,"3 months ago",1566541989487,false
,,,,,,,,,,,,"Ugwipy84rakhMZoFIQl4AaABAg.8xzMqC6gCq58xzO_d3vJHw","Житель России","/channel/UCb3mS-haFQ38ffEL2CDSTng","https://yt3.ggpht.com/a/AGF-l78MycDtMg3JcACuePkhvnWzWzBq-WfTgTQY_g=s32-c-k-c0xffffffff-no-rj-mo","@Алексей Павлов читай шапиро Павлов",0,"3 months ago",1566541989488,false
,,,,,,,,,,,,"Ugwipy84rakhMZoFIQl4AaABAg.8xzMqC6gCq58xzSk0ts_2C","Алекс Петров","/channel/UC08MbulGKTNv7KPguTqk0pA","https://yt3.ggpht.com/a/AGF-l7-UFytvMo4PExnbHiEmQyggkasPzHN2d7hRMQ=s32-c-k-c0xffffffff-no-rj-mo","Не нравится шапиро -слушай скобеева с этим чернявым",0,"3 months ago",1566541989488,false
,,,,,,,,,,,,"Ugwipy84rakhMZoFIQl4AaABAg.8xzMqC6gCq58y-aZVVZD5v","Житель России","/channel/UCb3mS-haFQ38ffEL2CDSTng","https://yt3.ggpht.com/a/AGF-l78MycDtMg3JcACuePkhvnWzWzBq-WfTgTQY_g=s32-c-k-c0xffffffff-no-rj-mo","@Алекс Петров это такие же шапиро, только фамилии другие!",0,"3 months ago",1566541989489,false
"UgwpHe7bAmRophik6aV4AaABAg","Дед Кабай","/channel/UCA43UB9MB9IbSNcy5vt26og","https://yt3.ggpht.com/a/AGF-l79nM4aO-H0yEtn4Hfwc-c3PxestLJbsY0iGpg=s48-c-k-c0xffffffff-no-rj-mo","Навальный раскрыл истинное лицо итальянского помёта с озера Комо.",11,"3 months ago",1566541982536,false,true,"EkQSC3ZnSVN6ZlhFa3BBwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd3cEhlN2JBbVJvcGhpazZhVjRBYUFCQWciAggAKhhVQ1BrRHZhS1Y2dTZGZ002NTBBMHBkQ0EyC3ZnSVN6ZlhFa3BBQAFICg%3D%3D",1,,,,,,,,,
,,,,,,,,,,,,"UgwpHe7bAmRophik6aV4AaABAg.8xzMjGyJNo98y0qRq7klN0","Светлана Светлая","/channel/UCeZ72UaZvVnjfLiYDjndUyg","https://yt3.ggpht.com/a/AGF-l7_-OCu1UEN4yGlt2ABDv7fWSh5JKSPX6OHBFA=s32-c-k-c0xffffffff-no-rj-mo","хуюкин, Лёша-симулянт раскрыл своё истинное аллергическое лицо",0,"3 months ago",1566541988960,false
"Ugw8hxNvonw1zUpyVA14AaABAg","Руслан М","/channel/UCAOoLxsusq7FstxbZIpCuHQ","https://yt3.ggpht.com/a/AGF-l78NW8enc6Ua4A-vxtHIaTq3Xmh-LAv3mMw_nw=s48-c-k-c0xffffffff-no-rj-mo","Неприятно было узнать, что у Авакова мать—осетинка. Оказывается, смешение кровей не всегда улучшает потомство...",95,"3 months ago",1566541982537,false,true,"EkQSC3ZnSVN6ZlhFa3BBwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd3OGh4TnZvbncxelVweVZBMTRBYUFCQWciAggAKhhVQ1BrRHZhS1Y2dTZGZ002NTBBMHBkQ0EyC3ZnSVN6ZlhFa3BBQAFICg%3D%3D",10,,,,,,,,,
,,,,,,,,,,,,"Ugw8hxNvonw1zUpyVA14AaABAg.8xzM3FUnkoC8y-l7nH3wE8","T a n y a/ H i","/channel/UCrBN4E-mvAPyOmyAMMyycFw","https://yt3.ggpht.com/a/AGF-l79Ddv6-ZJa2r6hiIObmOSxl-3PN6tkiOGUwlA=s32-c-k-c0xffffffff-no-rj-mo","Руслан М  у каждого народа есть паршивые овцы",11,"3 months ago",1566541988856,false
,,,,,,,,,,,,"Ugw8hxNvonw1zUpyVA14AaABAg.8xzM3FUnkoC8y-p9_xI8UM","Александр","/channel/UC-Nuzez5B8E8EjGDASCxkug","https://yt3.ggpht.com/a/AGF-l7_THOp2kpRF-doyEcIKM0FAWzd41KTzF5cQRA=s32-c-k-c0xffffffff-no-rj-mo","смешение крови ни когда не улучшает потомство , а получаются вырожденцы т.е. выродки .",11,"3 months ago",1566541988857,false
,,,,,,,,,,,,"Ugw8hxNvonw1zUpyVA14AaABAg.8xzM3FUnkoC8y0l53heHAu","Геннадий Козлов","/channel/UC-LWTgP9x5K92DJcIhHuOog","https://yt3.ggpht.com/a/AGF-l7_NJiNdBaH5yASIDJirdQlwHXz0mZUYghMNxg=s32-c-k-c0xffffffff-no-rj-mo","Оно улучшает только юдофашискую мразоту. И без смешения,Юды давно бы передохли. А человеку смешение ,только вредит.",3,"3 months ago",1566541988858,false
,,,,,,,,,,,,"Ugw8hxNvonw1zUpyVA14AaABAg.8xzM3FUnkoC8y14zeWk-nh","FOXTHEUNDEAD","/channel/UCDndrG_GyYA69VovAAKwHZg","https://yt3.ggpht.com/a/AGF-l79dj0mP7qo2-n0bwJm0SWZM-8OAmOOXQmCNMA=s32-c-k-c0xffffffff-no-rj-mo","@Александр , открой учебник по генетике раз в жизни, быдло.",6,"3 months ago",1566541988859,false
,,,,,,,,,,,,"Ugw8hxNvonw1zUpyVA14AaABAg.8xzM3FUnkoC8y1tRoG49EV","Donna Vikki","/channel/UCoYHNgEXWfd0KFC0HqyeoSA","https://yt3.ggpht.com/a/AGF-l78Ksjj3ggdW1S88Y4FuQSpnwSRSULJcSXqiww=s32-c-k-c0xffffffff-no-rj-mo","@Александр это вы о себе?",1,"3 months ago",1566541988861,false
,,,,,,,,,,,,"Ugw8hxNvonw1zUpyVA14AaABAg.8xzM3FUnkoC8y2H3bxleuk","Денис Домбровский","/channel/UC1kA8oru_Rmyv8AISB_V1rQ","https://yt3.ggpht.com/a/AGF-l7_sTLiFMQ77bAzhZkdmTArNA3Li_uOU6IBCjw=s32-c-k-c0xffffffff-no-rj-mo","@Александр хуйню ты написал дикую",3,"3 months ago",1566541988862,false
,,,,,,,,,,,,"Ugw8hxNvonw1zUpyVA14AaABAg.8xzM3FUnkoC8y3OnNIJUTr","L.L","/channel/UCmd7hOqYNJRq_8_Fqe0P4rg","https://yt3.ggpht.com/a/AGF-l7-MvBBOiex9t14LWOtvS5T67-Y7a2mmCsT2qw=s32-c-k-c0xffffffff-no-rj-mo","@Александр шура ,что вы несёте",1,"3 months ago",1566541988863,false
,,,,,,,,,,,,"Ugw8hxNvonw1zUpyVA14AaABAg.8xzM3FUnkoC8y5hTVttGM_","Игорь Б","/channel/UCZX7vbNAFBz2oCssaD-gokA","https://yt3.ggpht.com/a/AGF-l7_tFmP2mkG7pQmCdIzGz1AyBVp9qugEJEugEw=s32-c-k-c0xffffffff-no-rj-mo","@Александр , а ты похоже истинный ариец, или украинец!",0,"3 months ago",1566541988864,false
,,,,,,,,,,,,"Ugw8hxNvonw1zUpyVA14AaABAg.8xzM3FUnkoC8y72qTmRT9e","мао дзюдун","/channel/UClkPrKAB4kI_DHttoWoM0gA","https://yt3.ggpht.com/a/AGF-l78b9Mh5J3kdo0sC1z9qBAKj933_1fNlvpwp_A=s32-c-k-c0xffffffff-no-rj-mo","@Наталья Владимирова вот у тебя твари забыли спросить с кем смешивать . Иди с братом поебись тогда вообще кровь чистая у твоих детей будет .",1,"3 months ago",1566541989471,false
,,,,,,,,,,,,"Ugw8hxNvonw1zUpyVA14AaABAg.8xzM3FUnkoC8yJ5SUX2U4V","Serzh Gur","/channel/UCGtbTgPALkCn9bv0KshIp1g","https://yt3.ggpht.com/a/AGF-l7-_1eBLrIDTTxNBZufk2GfCiHmQ0bB-v11B1Q=s32-c-k-c0xffffffff-no-rj-mo","@Александр Не путайте понятия... смешение крови, это когда дети получаются в результате брака между близкими родственниками.",0,"3 months ago",1566541989472,false
"Ugz8xz_4M1wi2sSJWx14AaABAg","Дмитрий","/channel/UCppoMMAslaO_LX0h05ft6zQ","https://yt3.ggpht.com/a/AGF-l781Mm9BCXtmshbJGxKDOcDPnTHD2_-0qkxSsg=s48-c-k-c0xffffffff-no-rj-mo","один из главных дезинфоматоров, кто промывает российские головы простых людей.",1,"3 months ago",1566541982537,true,false,,,,,,,,,,,
"UgxVlkuFHKaXVuoquq54AaABAg","Vlad Klimin","/channel/UCRYHr4z9DwHaNeFocbrtkOg","https://yt3.ggpht.com/a/AGF-l79n3_A6-3Ekpbt3Lhqzo-dY6KBfnXvspK2W9Q=s48-c-k-c0xffffffff-no-rj-mo","Молодец Вова! Назвал все своими именами.ввалили бы им блядям как в Париже...прыти бы поубавилось!!!",122,"3 months ago",1566541982539,false,true,"EkQSC3ZnSVN6ZlhFa3BBwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd4VmxrdUZIS2FYVnVvcXVxNTRBYUFCQWciAggAKhhVQ1BrRHZhS1Y2dTZGZ002NTBBMHBkQ0EyC3ZnSVN6ZlhFa3BBQAFICg%3D%3D",20,,,,,,,,,
,,,,,,,,,,,,"UgxVlkuFHKaXVuoquq54AaABAg.8xzKpCxMOmw8xzRadgLsye","Алексей К","/channel/UC-d1h3eDU4b67IIEsKZWYQg","https://yt3.ggpht.com/a/AGF-l79cAAfpJb38pr7pOdzddGwK3SUyaQ6a64KieQ=s32-c-k-c0xffffffff-no-rj-mo","Vlad Klimin Россия вымирает - вова молодец!",15,"3 months ago",1566541988647,false
,,,,,,,,,,,,"UgxVlkuFHKaXVuoquq54AaABAg.8xzKpCxMOmw8xzZz3UtDqj","Николай Михайлов","/channel/UC2ctLF6O4e3V1iDJOBsi8QQ","https://yt3.ggpht.com/a/AGF-l7_iqTUmoyHmm_Z9glj7rkQGYyPOhMSPyOBXTA=s32-c-k-c0xffffffff-no-rj-mo","@Алексей К \nХули ты тут сидишь? Иди детей делай. Или у тебя с твоим дружком как в анекдоте. Сколько не старались, только жопы болели.",23,"3 months ago",1566541988649,false
,,,,,,,,,,,,"UgxVlkuFHKaXVuoquq54AaABAg.8xzKpCxMOmw8xzi59lMRZp","Alexey RD","/channel/UC_0LicoKbYO33AVN0S0pLcw","https://yt3.ggpht.com/a/AGF-l7_pvgj5o97SYQkD8zk5XqFWLW8e4k-xQc1qrg=s32-c-k-c0xffffffff-no-rj-mo","@Николай Михайлов кормить их на что мудило?",1,"3 months ago",1566541988650,false
,,,,,,,,,,,,"UgxVlkuFHKaXVuoquq54AaABAg.8xzKpCxMOmw8xzkMsCu_-_","Юлия Герус","/channel/UCz2OFgcceQywYFlR0QBlIOg","https://yt3.ggpht.com/a/AGF-l78cOYCl0-nWXZWJl3wTcgInVvUX6TkEB_IYcQ=s32-c-k-c0xffffffff-no-rj-mo","@Alexey RD чтоб кормить, работать надо!!! А как показывает практика, не сильно то работать хотят, вот бы сидеть, ни хрена не делать и миллионы лопатой грести. Воспитали на сказках о золотой рыбке, или волшебные палочки, джины и ТД и тп вот и сидят большенство ищут золотую рыбку.",19,"3 months ago",1566541988651,false
,,,,,,,,,,,,"UgxVlkuFHKaXVuoquq54AaABAg.8xzKpCxMOmw8xzvLRxEZHK","sasha smirnov","/channel/UCtT9CnVwvBszaCtQ6G0frwg","https://yt3.ggpht.com/a/AGF-l79URPnL6_kTQAp4gAzPGuvr3w8TOYpb15je2Q=s32-c-k-c0xffffffff-no-rj-mo","Юлия Герус  Ты так думаешь или просто ебнутый?",6,"3 months ago",1566541988652,false
,,,,,,,,,,,,"UgxVlkuFHKaXVuoquq54AaABAg.8xzKpCxMOmw8y-4NWFZtGQ","Boris Tchamlik","/channel/UCAqZOOm-RfIqNK-mJnflYZg","https://yt3.ggpht.com/a/AGF-l7-leqtbZ3ZOnim9uuaOjdsd4lcnleC6U4lKYQ=s32-c-k-c0xffffffff-no-rj-mo","@Юлия Герус а еще бывает, что пашешь целый месяц, а потом получаешь тысяч 15-20, просто потому что в твоем регионе выше зарплат нет... так что кто на сказках воспитан еще посмотреть...",13,"3 months ago",1566541988652,false
,,,,,,,,,,,,"UgxVlkuFHKaXVuoquq54AaABAg.8xzKpCxMOmw8y-4t4gAYli","Марья Юсупова","/channel/UCel1oHm2rvdeLCtU3heEK1g","https://yt3.ggpht.com/a/AGF-l7_Tzw-CMkbTPlwwrOf0E8uqqpKx0eXQp5Ox7w=s32-c-k-c0xffffffff-no-rj-mo","@Alexey RD тебя ж выкормили)))",2,"3 months ago",1566541988653,false
,,,,,,,,,,,,"UgxVlkuFHKaXVuoquq54AaABAg.8xzKpCxMOmw8y-DMKsDdbV","Valaj 1","/channel/UC_5WKfJK3OYRTnJ18niOW-w","https://yt3.ggpht.com/a/AGF-l78wuQke_Nd9b1Pdmjb_0WCDDMVcg03wqIQnkA=s32-c-k-c0xffffffff-no-rj-mo","@Марья Юсупова конечно, на хлеб сахар насыпали😂. А сейчас для таких как ты только магазы забиты, у тебя же не 10 тыс. зарплата.",0,"3 months ago",1566541988654,false
